,z,cluster
23860,0,0
27241,1,0
20325,1,0
34949,1,0
6816,1,0
857,1,0
2694,0,0
10833,0,0
34426,1,0
7375,1,0
12699,1,0
33899,1,0
26197,1,0
18446,1,0
15911,1,0
26143,0,0
33974,1,0
1185,1,0
38543,1,0
27793,0,0
37338,1,0
3182,1,0
22855,0,0
5704,1,0
11145,0,0
16555,1,0
10553,1,0
14242,1,0
3408,1,0
4936,1,0
34101,1,0
19583,1,0
2007,0,0
35217,1,0
9345,1,0
23909,1,0
8439,1,0
27609,0,0
25582,0,0
6562,1,0
28368,0,0
2073,0,0
11324,1,0
3036,1,0
28439,1,0
29595,1,0
11734,1,0
9056,1,0
8298,1,0
25885,1,0
34452,1,0
24588,0,0
12005,1,0
23061,0,0
12240,1,0
16855,0,0
4870,1,0
29082,0,0
23645,0,0
10849,1,0
1628,0,0
18496,1,0
38788,1,0
35172,1,0
25759,1,0
22725,0,0
9187,1,0
2845,1,0
20376,1,0
19253,1,0
24740,0,0
2439,1,0
23494,0,0
1544,0,0
22631,0,0
11477,0,0
567,0,0
12984,1,0
36862,1,0
948,0,0
18067,1,0
7311,1,0
24552,1,0
8693,1,0
2470,0,0
16507,1,0
36803,1,0
27456,1,0
7381,1,0
24675,1,0
26050,0,0
25953,1,0
39210,0,0
17562,1,0
25940,1,0
10380,1,0
17206,0,0
21055,0,0
20617,1,0
22321,0,0
35467,1,0
17609,1,0
1838,1,0
24706,1,0
26791,1,0
5826,1,0
20567,1,0
769,0,0
3541,1,0
21010,0,0
26880,0,0
24085,0,0
2094,1,0
18557,1,0
25965,0,0
8949,1,0
1757,0,0
10525,0,0
26793,1,0
2379,1,0
9506,1,0
2582,0,0
27769,0,0
22278,0,0
28957,1,0
35299,1,0
6365,1,0
28679,0,0
13565,1,0
16853,0,0
26564,1,0
12369,1,0
3998,1,0
2747,0,0
3433,1,0
4403,1,0
10492,0,0
38737,1,0
13538,1,0
3287,1,0
2606,0,0
27271,0,0
37922,1,0
18440,1,0
5751,1,0
28371,0,0
14544,1,0
27789,1,0
21159,0,0
14936,1,0
25394,0,0
27755,1,0
4805,1,0
27735,1,0
7856,0,0
24587,0,0
19616,1,0
25977,0,0
28316,1,0
3364,1,0
24322,0,0
39908,0,0
22034,1,0
23514,1,0
6893,0,0
2854,1,0
28846,0,0
10610,1,0
22509,0,0
34326,1,0
10783,0,0
13581,1,0
24615,0,0
39346,0,0
25399,0,0
11533,1,0
2969,0,0
23990,1,0
18179,1,0
9649,1,0
713,0,0
38728,1,0
23558,0,0
25862,1,0
20548,1,0
24414,0,0
27254,0,0
29751,1,0
15619,1,0
3109,1,0
27287,1,0
22673,0,0
3919,1,0
14892,1,0
25292,0,0
27587,0,0
513,0,0
11708,0,0
13451,1,0
37868,1,0
27437,1,0
5097,1,0
10835,0,0
29391,1,0
922,1,0
7789,0,0
17321,1,0
27577,0,0
5442,1,0
7112,1,0
37102,1,0
19725,1,0
17073,0,0
20867,1,0
23633,0,0
36535,1,0
11041,1,0
26775,1,0
20767,1,0
3486,1,0
34427,1,0
24886,1,0
11366,1,0
19901,1,0
28465,0,0
22012,0,0
27179,1,0
23864,0,0
22086,0,0
8314,0,0
9627,0,0
9282,1,0
27194,1,0
14389,1,0
5494,1,0
23081,1,0
3800,1,0
14763,1,0
24650,0,0
9391,1,0
3837,0,0
12663,1,0
16874,1,0
17744,1,0
26711,0,0
20476,0,0
10859,0,0
27151,1,0
28363,0,0
21255,0,0
18988,1,0
11277,1,0
8135,0,0
28459,1,0
22827,1,0
27188,0,0
22365,0,0
28020,0,0
19502,1,0
22089,0,0
16395,1,0
9139,1,0
23457,0,0
20505,1,0
12163,0,0
24492,0,0
26797,1,0
8227,1,0
26357,0,0
28544,0,0
11692,0,0
28118,0,0
36184,1,0
28974,1,0
28912,1,0
16716,1,0
3754,1,0
2768,0,0
21817,1,0
11076,1,0
19636,1,0
23336,1,0
22628,1,0
36986,1,0
27519,0,0
9710,0,0
28990,1,0
23951,1,0
3269,0,0
12164,1,0
11223,1,0
10468,0,0
23608,1,0
28895,1,0
38199,1,0
12263,1,0
33932,1,0
1480,0,0
24033,1,0
23835,0,0
6812,1,0
15789,1,0
21721,0,0
13952,1,0
3855,1,0
5242,1,0
28791,0,0
26110,1,0
18330,1,0
5544,1,0
35441,1,0
26925,0,0
20680,1,0
8311,1,0
8410,0,0
27609,1,0
2871,1,0
735,0,0
7745,0,0
35188,1,0
2357,0,0
2502,0,0
8468,1,0
38497,1,0
34916,1,0
22163,1,0
27224,1,0
3822,1,0
10729,0,0
23718,0,0
29134,1,0
11662,0,0
21467,0,0
3014,0,0
23846,0,0
27848,1,0
28466,0,0
27688,0,0
28375,0,0
39966,0,0
9579,0,0
28947,1,0
28846,1,0
22611,1,0
497,0,0
20972,0,0
21155,1,0
22243,0,0
19066,1,0
24839,0,0
12071,1,0
3912,1,0
26348,1,0
5371,1,0
36997,1,0
24426,1,0
592,0,0
36319,1,0
2561,1,0
9768,1,0
22327,0,0
8567,0,0
2511,0,0
2635,0,0
2559,0,0
24890,1,0
9404,1,0
4709,1,0
2445,0,0
37329,1,0
8267,1,0
1510,0,0
25845,0,0
26335,0,0
29002,1,0
29610,1,0
15674,1,0
4943,1,0
26431,0,0
24449,0,0
27782,0,0
11148,1,0
22466,0,0
8372,1,0
20934,0,0
36581,1,0
12714,1,0
26512,0,0
11753,0,0
18150,1,0
7532,1,0
14765,1,0
39553,0,0
12419,1,0
16409,1,0
37964,1,0
22076,1,0
27667,1,0
22417,0,0
34954,1,0
1333,1,0
38734,1,0
17685,1,0
23469,0,0
2478,0,0
27382,0,0
27176,0,0
1288,1,0
27263,0,0
26212,1,0
12747,1,0
28242,0,0
8651,0,0
21962,0,0
25467,1,0
3264,0,0
18199,1,0
7493,1,0
7354,1,0
2541,1,0
2659,1,0
2013,1,0
38094,1,0
4006,1,0
26570,0,0
8589,0,0
26112,0,0
11018,0,0
9930,0,0
10858,1,0
25905,0,0
12377,1,0
15326,1,0
12354,1,0
35211,1,0
15656,1,0
20938,1,0
4336,1,0
9377,0,0
23259,1,0
2252,1,0
26690,0,0
39580,0,0
26686,1,0
28320,0,0
23167,1,0
15101,1,0
7680,1,0
12913,1,0
23754,1,0
14860,1,0
16791,1,0
9033,0,0
27584,0,0
19516,1,0
15823,1,0
3869,1,0
29174,1,0
3675,0,0
11751,0,0
11501,0,0
9457,1,0
15787,1,0
17207,0,0
27954,0,0
29127,0,0
9633,1,0
13410,1,0
27838,1,0
16328,1,0
22978,1,0
1746,0,0
10964,0,0
8738,1,0
28773,0,0
23401,1,0
14473,1,0
23907,1,0
20708,1,0
14428,1,0
29926,1,0
24032,0,0
10283,1,0
37843,1,0
20317,1,0
13105,1,0
16277,1,0
24384,1,0
25503,1,0
21264,1,0
8157,0,0
10699,0,0
7000,0,0
22861,0,0
35508,1,0
9601,1,0
16962,0,0
26184,0,0
8043,1,0
10946,1,0
13230,1,0
543,0,0
28440,1,0
8241,0,0
20509,1,0
26740,1,0
33132,1,0
16062,1,0
13095,1,0
8706,1,0
15436,1,0
15276,1,0
26698,0,0
23051,1,0
1184,1,0
2006,0,0
5778,1,0
5643,1,0
27278,0,0
3117,0,0
22074,0,0
12767,1,0
23001,0,0
13261,1,0
93,0,0
26859,1,0
11058,1,0
937,1,0
9755,0,0
6655,1,0
375,1,0
24942,1,0
22423,1,0
21636,1,0
4404,1,0
29302,1,0
3106,1,0
10364,1,0
7198,1,0
23293,1,0
7078,0,0
3508,1,0
3189,1,0
35233,1,0
25502,0,0
21808,1,0
12072,1,0
28351,1,0
3149,0,0
15037,1,0
16035,1,0
7523,1,0
27394,1,0
28995,1,0
14504,1,0
36275,1,0
8684,0,0
6266,1,0
24804,0,0
5604,1,0
21926,0,0
28726,0,0
20852,0,0
2590,0,0
10920,0,0
25815,0,0
2115,1,0
9880,0,0
3568,0,0
7225,1,0
37856,1,0
35110,1,0
25280,0,0
27440,0,0
21227,0,0
33941,1,0
20893,1,0
3211,1,0
1949,1,0
18618,1,0
3765,1,0
35953,0,0
20605,1,0
14015,1,0
1744,0,0
36045,1,0
39131,0,0
13572,1,0
21032,0,0
6557,1,0
21343,0,0
9045,1,0
5325,1,0
10369,0,0
27278,1,0
2825,0,0
18702,1,0
26126,0,0
22716,0,0
15460,1,0
10658,0,0
27209,0,0
8327,1,0
33930,1,0
25865,1,0
10334,1,0
35017,1,0
13459,1,0
4783,1,0
33780,1,0
29778,1,0
24880,1,0
35113,1,0
25278,1,0
25571,0,0
13519,1,0
26801,1,0
25094,0,0
6170,1,0
19138,1,0
18136,1,0
25989,1,0
5181,1,0
11259,0,0
3874,0,0
9065,0,0
7685,1,0
35955,0,0
2793,1,0
17081,0,0
27191,1,0
12955,1,0
28790,0,0
27822,0,0
22469,0,0
24648,0,0
25219,1,0
22899,1,0
843,1,0
12795,1,0
20847,1,0
1990,1,0
2897,0,0
38466,0,0
3248,1,0
12365,1,0
9626,1,0
26862,0,0
7040,1,0
20501,1,0
854,0,0
16931,0,0
27294,0,0
2968,0,0
23556,1,0
18155,1,0
4413,1,0
28356,0,0
22313,0,0
21174,0,0
3358,0,0
24414,1,0
37695,1,0
15658,1,0
21855,1,0
11265,0,0
23619,0,0
26404,1,0
28563,1,0
26520,1,0
28793,1,0
28535,0,0
25618,0,0
38670,1,0
3405,0,0
26307,1,0
22357,0,0
29203,1,0
25876,0,0
2442,1,0
34637,1,0
23522,1,0
9493,0,0
3972,1,0
22175,1,0
2625,0,0
23846,1,0
21377,0,0
11977,1,0
28706,0,0
17234,1,0
10720,0,0
27280,0,0
38892,1,0
15471,1,0
23200,1,0
7019,1,0
11019,1,0
27089,0,0
2499,0,0
9633,0,0
7696,1,0
16569,1,0
11033,1,0
35343,1,0
26583,1,0
38245,1,0
10854,0,0
22132,0,0
21192,0,0
23097,0,0
9533,1,0
2613,0,0
14259,1,0
22814,0,0
13422,1,0
23805,0,0
1292,1,0
2660,0,0
39525,0,0
2922,0,0
15133,1,0
3969,1,0
11650,0,0
2437,1,0
3463,0,0
15907,1,0
2020,1,0
10430,0,0
11237,0,0
11556,1,0
26738,1,0
2184,0,0
16384,1,0
23669,0,0
2601,1,0
3951,1,0
27434,1,0
16965,1,0
21724,0,0
16961,0,0
12084,1,0
27865,1,0
9651,0,0
28313,1,0
4442,1,0
19060,1,0
26224,1,0
33103,1,0
26525,1,0
8901,1,0
28189,1,0
37668,1,0
2260,0,0
10280,1,0
2346,0,0
10247,1,0
26136,0,0
20405,1,0
11838,1,0
9050,0,0
39491,0,0
2070,1,0
13941,1,0
22272,0,0
4397,1,0
2226,1,0
2099,1,0
28644,1,0
38161,1,0
17788,1,0
25893,1,0
4550,1,0
21169,1,0
2155,0,0
10389,1,0
38286,1,0
9809,1,0
11931,0,0
24343,0,0
22260,0,0
27743,0,0
2356,1,0
23567,0,0
23746,1,0
36634,1,0
25365,1,0
22433,1,0
10621,0,0
10966,0,0
3320,0,0
27564,1,0
19151,1,0
19417,1,0
24462,0,0
34131,1,0
4547,1,0
28516,1,0
34221,1,0
26354,0,0
1723,1,0
5377,1,0
8588,0,0
12144,0,0
28489,0,0
13632,1,0
7553,1,0
7754,1,0
6619,0,0
16910,1,0
20503,1,0
8845,1,0
37010,1,0
28994,0,0
28918,1,0
11404,1,0
13251,1,0
775,1,0
27959,1,0
28355,0,0
37564,1,0
25443,0,0
38035,1,0
39234,0,0
800,0,0
8622,0,0
13860,1,0
11599,1,0
6746,1,0
20824,0,0
4021,0,0
25516,0,0
28621,1,0
22322,1,0
21962,1,0
35133,1,0
19200,1,0
21087,1,0
3940,1,0
16937,0,0
10346,0,0
8205,0,0
15247,1,0
5458,1,0
19487,1,0
9232,0,0
7932,0,0
19663,1,0
25820,1,0
29870,1,0
19799,1,0
18365,1,0
28760,0,0
29024,0,0
29910,1,0
28047,1,0
6783,1,0
37577,1,0
17767,1,0
7834,0,0
9972,1,0
9732,1,0
26712,1,0
32891,1,0
26314,0,0
37069,1,0
23566,0,0
5867,1,0
19072,1,0
26242,0,0
13013,1,0
34671,1,0
27679,0,0
21170,0,0
27368,1,0
3821,1,0
24585,0,0
7964,0,0
547,0,0
21860,0,0
11037,1,0
7811,0,0
25581,1,0
3909,1,0
16873,1,0
39331,0,0
23688,1,0
13407,1,0
9278,1,0
8663,1,0
4372,1,0
11683,1,0
26013,0,0
14801,1,0
9326,1,0
10985,0,0
28953,1,0
3247,1,0
26231,1,0
1191,1,0
36805,1,0
10826,1,0
21320,0,0
38326,1,0
17192,0,0
18086,1,0
27839,1,0
15352,1,0
2565,0,0
13504,1,0
36957,1,0
1668,1,0
5670,1,0
12435,1,0
3986,0,0
21095,0,0
11630,0,0
25290,1,0
9996,1,0
15192,1,0
21971,1,0
11966,0,0
9184,1,0
22676,0,0
11896,0,0
14438,1,0
28758,1,0
26061,0,0
39621,0,0
15667,1,0
25202,0,0
12864,1,0
5543,1,0
15676,1,0
8443,1,0
28625,0,0
25138,1,0
23753,0,0
25319,0,0
27221,1,0
2154,0,0
14250,1,0
22737,1,0
7209,0,0
11980,0,0
4829,0,0
39447,0,0
28911,1,0
19630,1,0
16891,0,0
2680,0,0
3665,0,0
27558,1,0
20883,1,0
28103,1,0
36565,1,0
19954,1,0
12182,0,0
8731,0,0
5559,1,0
13395,1,0
9306,1,0
27341,1,0
8951,0,0
28124,0,0
13987,1,0
8534,0,0
24622,0,0
14091,1,0
28374,0,0
136,0,0
8708,1,0
27399,0,0
34279,1,0
23477,0,0
34740,1,0
22655,0,0
3471,0,0
27930,1,0
14229,1,0
26708,1,0
29741,1,0
1237,1,0
21621,0,0
13999,1,0
28077,0,0
12596,1,0
16109,1,0
24043,0,0
21643,0,0
33730,1,0
10700,1,0
28370,1,0
25574,0,0
39097,0,0
2891,0,0
18905,1,0
3802,1,0
9106,0,0
26249,1,0
9822,1,0
25622,1,0
39857,0,0
35269,1,0
18567,1,0
5436,1,0
18453,1,0
24813,0,0
22633,1,0
26777,0,0
24634,0,0
33867,1,0
11495,1,0
39885,0,0
10921,1,0
24851,1,0
9605,1,0
39612,0,0
39927,0,0
10543,0,0
2698,1,0
20701,1,0
29399,1,0
10369,1,0
21282,0,0
24097,1,0
25248,1,0
34781,1,0
7926,1,0
23664,1,0
15048,1,0
1675,0,0
27695,0,0
34231,1,0
23637,1,0
22051,0,0
24090,1,0
20969,1,0
14026,1,0
27738,1,0
35315,1,0
25203,1,0
16859,0,0
25911,1,0
17625,1,0
22952,0,0
22427,0,0
3479,1,0
25899,0,0
27976,0,0
27208,1,0
1984,0,0
1344,0,0
25400,0,0
24657,1,0
15255,1,0
27287,0,0
25397,0,0
16386,1,0
3382,0,0
17453,1,0
15809,1,0
38475,0,0
28183,1,0
8225,0,0
2430,0,0
2704,0,0
13299,1,0
23983,0,0
27584,1,0
8558,1,0
23455,1,0
21687,1,0
8974,0,0
12501,1,0
28022,1,0
21303,0,0
8138,0,0
10284,1,0
7704,0,0
25457,0,0
21365,0,0
29452,1,0
22479,0,0
19148,1,0
3152,0,0
28839,0,0
3602,1,0
15163,1,0
27231,0,0
22333,0,0
26458,0,0
34917,1,0
28165,0,0
27285,1,0
15608,1,0
24806,0,0
29524,1,0
6850,1,0
3367,1,0
25451,1,0
28081,0,0
25817,1,0
2369,0,0
24470,1,0
29089,1,0
19153,1,0
4011,1,0
3571,1,0
9017,1,0
8694,1,0
12589,1,0
29436,1,0
8972,1,0
25003,1,0
23391,1,0
2928,0,0
2954,0,0
7987,1,0
23699,1,0
39613,0,0
1728,1,0
14695,1,0
7026,1,0
25543,1,0
24614,0,0
8744,1,0
21274,0,0
28599,1,0
17083,0,0
33781,1,0
28199,0,0
24633,1,0
12944,1,0
17775,1,0
21668,0,0
26202,0,0
18066,1,0
39868,0,0
25249,1,0
16695,1,0
10711,0,0
25036,1,0
2004,1,0
24599,1,0
33901,1,0
38521,1,0
3079,0,0
24279,0,0
28154,1,0
1609,1,0
25303,1,0
6138,1,0
11486,1,0
21742,0,0
26356,0,0
25458,1,0
22830,0,0
8109,1,0
22285,1,0
15231,1,0
11941,1,0
33983,1,0
8682,1,0
26632,1,0
17201,0,0
6694,1,0
26048,0,0
2554,0,0
3769,1,0
24802,0,0
35463,1,0
1017,0,0
35902,1,0
13663,1,0
3998,0,0
27111,0,0
11964,1,0
21237,1,0
39548,0,0
6070,1,0
26907,0,0
25720,0,0
20918,0,0
24772,0,0
22587,0,0
34461,1,0
22385,1,0
23899,0,0
3118,1,0
2424,0,0
3524,1,0
12241,1,0
37478,1,0
5480,1,0
28171,0,0
3759,0,0
11684,1,0
27691,1,0
9262,0,0
25771,1,0
862,0,0
14567,1,0
29622,1,0
20798,1,0
14115,1,0
7499,1,0
26507,1,0
2229,1,0
16751,1,0
27971,0,0
26916,0,0
12269,1,0
24098,0,0
2051,1,0
36513,1,0
21406,1,0
9833,0,0
34259,1,0
22687,1,0
14940,1,0
36916,1,0
16662,1,0
22609,0,0
17908,1,0
4499,1,0
2826,0,0
34675,1,0
923,1,0
18336,1,0
27604,1,0
14475,1,0
36970,1,0
23720,0,0
4373,1,0
25389,0,0
39844,0,0
28738,1,0
20421,1,0
37374,1,0
27867,0,0
2726,1,0
24532,1,0
24842,1,0
8297,0,0
22064,1,0
8937,0,0
25253,1,0
10857,0,0
27327,1,0
11376,1,0
33870,1,0
5859,1,0
3515,1,0
27523,1,0
3510,0,0
21773,0,0
12861,1,0
21960,0,0
11437,0,0
14286,1,0
477,0,0
8312,1,0
6681,1,0
17112,1,0
8102,0,0
1416,1,0
9961,1,0
26624,1,0
28050,1,0
16865,1,0
23786,1,0
27179,0,0
22507,1,0
1801,1,0
26263,0,0
7172,0,0
34816,1,0
27673,0,0
14349,1,0
986,0,0
2272,0,0
15425,1,0
11338,0,0
1394,1,0
23045,0,0
771,1,0
4481,1,0
8595,1,0
18217,1,0
19097,1,0
5721,1,0
25461,0,0
22500,1,0
2205,0,0
3845,1,0
5455,1,0
12509,1,0
11685,0,0
33044,1,0
8611,1,0
14449,1,0
10860,0,0
8098,0,0
9748,0,0
13477,1,0
3587,1,0
5356,1,0
22312,1,0
29159,1,0
16613,1,0
39600,0,0
21725,0,0
24339,0,0
4847,1,0
27761,1,0
2674,0,0
589,0,0
8409,0,0
21119,1,0
24612,1,0
28288,1,0
28943,1,0
22924,1,0
4164,1,0
35059,1,0
35056,1,0
27422,0,0
37678,1,0
22812,0,0
8140,0,0
13436,1,0
25877,1,0
7064,0,0
12009,0,0
253,0,0
13312,1,0
27926,1,0
27282,1,0
24543,0,0
13324,1,0
35904,1,0
14397,1,0
28826,0,0
939,1,0
11616,0,0
38010,1,0
2770,0,0
26053,1,0
35386,1,0
411,1,0
1255,0,0
611,0,0
3239,1,0
3735,1,0
13004,1,0
21067,0,0
13684,1,0
9301,1,0
38508,1,0
28931,1,0
9465,0,0
19646,1,0
9028,0,0
36858,1,0
8563,0,0
10562,1,0
35339,1,0
2469,1,0
12227,1,0
39777,0,0
1575,1,0
3116,1,0
22367,0,0
38066,1,0
23727,0,0
17511,1,0
2398,0,0
2351,0,0
11695,0,0
26206,0,0
1971,0,0
10850,1,0
7013,0,0
24857,0,0
7862,1,0
22681,0,0
10612,0,0
18363,1,0
3554,1,0
20870,0,0
8715,0,0
1243,1,0
39477,0,0
8960,0,0
6898,1,0
37643,1,0
9204,0,0
5864,1,0
11078,0,0
20580,1,0
21031,0,0
38502,1,0
11591,0,0
23236,1,0
15043,1,0
23114,0,0
10973,0,0
6287,1,0
11825,0,0
26794,1,0
22353,1,0
7003,0,0
13885,1,0
10252,1,0
34041,1,0
12519,1,0
11797,1,0
8045,1,0
6574,1,0
9072,0,0
26136,1,0
2320,1,0
17024,1,0
16338,1,0
9429,0,0
6337,1,0
27156,0,0
24586,1,0
24492,1,0
1230,0,0
39727,0,0
20764,1,0
24102,1,0
17779,1,0
25546,0,0
2610,0,0
11903,1,0
39807,0,0
12957,1,0
2613,1,0
26879,0,0
28317,1,0
12932,1,0
21908,0,0
19984,1,0
8213,1,0
8503,1,0
12259,1,0
9252,0,0
10900,1,0
19044,1,0
14688,1,0
2327,1,0
25778,1,0
749,1,0
8250,0,0
21863,0,0
11867,1,0
10958,1,0
28416,1,0
6722,1,0
13949,1,0
22291,1,0
18611,1,0
37630,1,0
10655,0,0
20909,0,0
18348,1,0
22945,0,0
20937,0,0
6905,0,0
19533,1,0
35430,1,0
6780,1,0
22242,1,0
26019,0,0
28058,1,0
38402,1,0
22577,1,0
16474,1,0
3293,1,0
28335,0,0
25855,1,0
26285,0,0
22583,1,0
25964,1,0
11119,0,0
17084,0,0
11127,0,0
34105,1,0
15603,1,0
27751,0,0
9037,1,0
19428,1,0
34166,1,0
10764,0,0
19189,1,0
23956,1,0
9563,0,0
23915,1,0
22111,0,0
17162,0,0
27623,1,0
6441,1,0
28660,1,0
39204,0,0
37722,1,0
22625,0,0
4537,1,0
8537,0,0
23327,1,0
18920,1,0
12166,0,0
7423,1,0
24122,0,0
8293,1,0
16777,1,0
23611,0,0
28306,0,0
26902,0,0
25895,0,0
11842,0,0
24493,1,0
9571,0,0
21930,0,0
10771,0,0
27001,0,0
11593,0,0
28214,0,0
16320,1,0
26175,1,0
39339,0,0
4600,1,0
17100,1,0
20373,1,0
21199,0,0
26892,1,0
14211,1,0
33862,1,0
15796,1,0
4471,1,0
25523,0,0
28118,1,0
10327,1,0
12135,0,0
37831,1,0
12276,1,0
3810,1,0
8652,1,0
24603,0,0
26104,0,0
26862,1,0
4614,1,0
23913,0,0
7116,1,0
26458,1,0
26583,0,0
23437,1,0
34180,1,0
27601,1,0
3261,0,0
9040,1,0
8602,1,0
18642,1,0
5490,1,0
14970,1,0
23254,1,0
27864,1,0
26304,0,0
17219,0,0
36959,1,0
3379,1,0
27270,0,0
1285,1,0
11083,1,0
22710,0,0
35720,1,0
7774,1,0
17031,1,0
26736,0,0
11139,1,0
22347,1,0
14805,1,0
17153,0,0
12587,1,0
14341,1,0
23551,0,0
6529,0,0
8784,0,0
9713,1,0
29669,1,0
8745,1,0
21586,1,0
39099,0,0
4608,1,0
36228,1,0
18485,1,0
22341,0,0
5931,1,0
34956,1,0
16099,1,0
6946,1,0
15519,1,0
14324,1,0
10237,0,0
16954,1,0
24262,0,0
34244,1,0
12842,1,0
3974,0,0
25584,0,0
1514,1,0
2452,0,0
25811,0,0
3489,0,0
7852,0,0
15913,1,0
4191,1,0
11163,1,0
18412,1,0
25888,1,0
3292,1,0
10812,0,0
22810,0,0
3570,1,0
4402,1,0
17937,1,0
27203,0,0
9406,0,0
3274,1,0
20867,0,0
16733,1,0
749,0,0
11106,0,0
20559,1,0
14966,1,0
2063,1,0
11399,1,0
4314,1,0
24464,0,0
1386,1,0
8591,0,0
11933,0,0
19833,1,0
8756,0,0
28449,1,0
21699,0,0
26619,1,0
8269,0,0
11129,1,0
20588,1,0
11257,1,0
16942,1,0
22197,0,0
28539,0,0
27804,1,0
22662,1,0
9709,0,0
37468,1,0
11507,1,0
29133,1,0
7333,1,0
37446,1,0
26785,1,0
19479,1,0
24320,0,0
39533,0,0
12333,1,0
21836,1,0
25313,0,0
27196,1,0
27826,0,0
18092,1,0
23513,0,0
34090,1,0
17203,1,0
39217,0,0
28890,1,0
8994,1,0
9411,1,0
23279,1,0
14847,1,0
7711,0,0
24427,0,0
13082,1,0
8094,1,0
25557,0,0
27068,0,0
10700,0,0
11109,1,0
23904,1,0
28321,0,0
4465,1,0
9058,0,0
36784,1,0
20474,1,0
37823,1,0
9731,0,0
22127,1,0
16339,1,0
27662,1,0
16360,1,0
37773,1,0
15853,1,0
28541,1,0
19419,1,0
26099,0,0
3601,0,0
3588,0,0
9276,1,0
28017,1,0
37860,1,0
2896,1,0
4835,1,0
20500,1,0
28280,0,0
14029,1,0
28786,0,0
21843,0,0
191,0,0
3297,1,0
29079,1,0
5871,1,0
23225,1,0
27273,1,0
21175,1,0
6563,0,0
21992,0,0
11849,0,0
22381,0,0
14806,1,0
12363,1,0
11720,1,0
29012,0,0
8104,1,0
36453,1,0
2040,0,0
39830,0,0
5952,1,0
21992,1,0
6982,1,0
14527,1,0
26750,0,0
23019,1,0
4861,0,0
1012,1,0
11439,0,0
37014,1,0
9441,1,0
23362,1,0
24068,0,0
12047,1,0
24711,0,0
25552,1,0
3151,1,0
7392,1,0
24149,0,0
39359,1,0
3844,0,0
22079,1,0
7757,0,0
17581,1,0
26055,0,0
20804,1,0
12227,0,0
7312,1,0
28414,1,0
24298,0,0
18822,1,0
11870,0,0
7975,0,0
1309,1,0
27458,0,0
16778,1,0
8786,0,0
105,0,0
27863,0,0
7335,1,0
15318,1,0
11647,1,0
25380,0,0
12606,1,0
22410,0,0
18171,1,0
27608,1,0
25299,0,0
7598,1,0
18877,1,0
36429,1,0
39082,0,0
25728,1,0
39439,0,0
13339,1,0
12176,1,0
27845,0,0
17022,1,0
712,1,0
19815,1,0
35164,1,0
1021,0,0
5938,1,0
26129,0,0
5400,1,0
15803,1,0
17181,1,0
3062,1,0
37713,1,0
24358,1,0
21470,0,0
15069,1,0
3354,1,0
18778,1,0
7024,1,0
5466,1,0
25850,1,0
1757,1,0
12751,1,0
19863,1,0
15302,1,0
36227,1,0
26179,0,0
28520,0,0
22959,0,0
22267,0,0
29365,1,0
26330,1,0
23121,1,0
15525,1,0
11021,1,0
16553,1,0
9963,0,0
8984,0,0
25104,1,0
22282,0,0
13698,1,0
28441,1,0
22677,0,0
14896,1,0
27425,0,0
11960,0,0
7435,1,0
16734,1,0
35479,1,0
27093,1,0
3196,1,0
8471,1,0
3701,1,0
35608,1,0
8652,0,0
2658,1,0
14834,1,0
22687,0,0
9927,1,0
34185,1,0
22241,0,0
25276,1,0
17906,1,0
23042,1,0
25956,1,0
10452,0,0
1550,1,0
893,0,0
6171,1,0
19036,1,0
7515,1,0
38424,0,0
15485,1,0
7471,1,0
21281,1,0
18111,1,0
12623,1,0
5712,1,0
22651,1,0
4702,1,0
1742,1,0
35603,1,0
9271,0,0
26194,1,0
9987,1,0
21718,1,0
25456,1,0
19008,1,0
11646,0,0
7605,1,0
21729,1,0
12562,1,0
7888,0,0
21743,1,0
2727,1,0
22066,0,0
22943,1,0
23694,0,0
17859,1,0
11438,1,0
3696,0,0
28731,0,0
2884,0,0
3904,0,0
1505,1,0
28272,0,0
39283,0,0
27150,0,0
3123,0,0
35905,0,0
15093,1,0
34850,1,0
4123,1,0
22123,0,0
23076,1,0
20993,0,0
18643,1,0
28422,0,0
36878,1,0
12649,1,0
11192,0,0
5993,1,0
112,0,0
19894,1,0
24871,1,0
3800,0,0
29022,0,0
24010,0,0
3017,0,0
22247,1,0
22709,0,0
15450,1,0
34443,1,0
38390,1,0
8363,1,0
18744,1,0
23451,0,0
22226,1,0
11132,1,0
11261,1,0
23528,0,0
28168,1,0
8930,0,0
19893,1,0
15729,1,0
23531,0,0
9329,1,0
7005,1,0
16884,0,0
9350,1,0
25274,0,0
2207,1,0
17834,1,0
6653,0,0
24513,0,0
26758,0,0
7262,1,0
23819,0,0
20806,0,0
21194,1,0
26312,1,0
24742,0,0
20457,1,0
14910,1,0
2298,0,0
15027,1,0
3461,0,0
34751,1,0
22635,1,0
26272,0,0
28411,0,0
7969,1,0
8261,0,0
21001,1,0
9197,1,0
35667,1,0
28997,1,0
17529,1,0
15845,1,0
11992,1,0
17185,0,0
2809,0,0
10675,1,0
10742,1,0
24037,0,0
4030,0,0
26876,0,0
8256,1,0
23761,0,0
11966,1,0
15316,1,0
12521,1,0
10668,0,0
2755,1,0
24539,1,0
3072,0,0
8017,0,0
3636,1,0
21419,1,0
24511,1,0
35433,1,0
28805,1,0
34165,1,0
11767,1,0
39663,0,0
19496,1,0
34084,1,0
18232,1,0
33410,1,0
