,z,cluster
38814,0,-1
37839,0,-1
15048,0,-1
30100,1,-1
34819,0,-1
20217,0,-1
35233,0,-1
26495,0,-1
30996,0,-1
32410,0,-1
23584,1,-1
34772,0,-1
22482,1,-1
37253,0,-1
33685,0,-1
33671,1,-1
18175,0,-1
20771,0,-1
32710,0,-1
38760,0,-1
31298,1,-1
10112,1,-1
36502,0,-1
21335,1,-1
31265,1,-1
30817,0,-1
32941,1,-1
2795,0,-1
36485,0,-1
31909,1,-1
36400,0,-1
36330,1,-1
21298,1,-1
30660,0,-1
34365,0,-1
19508,0,-1
31281,0,-1
36646,0,-1
34583,0,-1
37707,0,-1
19296,0,-1
20710,0,-1
34636,0,-1
37183,0,-1
30654,0,-1
39043,0,-1
32671,1,-1
19096,0,-1
10156,0,-1
10342,0,-1
31377,1,-1
36310,1,-1
38396,0,-1
30844,0,-1
5951,0,-1
32895,1,-1
31050,0,-1
38678,0,-1
38264,0,-1
37509,0,-1
34235,0,-1
30698,0,-1
2799,0,-1
10181,0,-1
21211,0,-1
34023,0,-1
18168,0,-1
33919,0,-1
30096,1,-1
36789,0,-1
37929,0,-1
31755,0,-1
34555,1,-1
20464,0,-1
144,1,-1
20794,0,-1
28182,0,-1
35685,0,-1
38055,0,-1
33903,0,-1
39049,0,-1
10104,1,-1
37769,0,-1
30657,0,-1
37280,0,-1
30648,0,-1
38428,1,-1
34763,0,-1
31712,1,-1
34324,1,-1
30248,1,-1
647,1,-1
35820,0,-1
36866,0,-1
36768,0,-1
33501,0,-1
26865,1,-1
31157,0,-1
37951,0,-1
34210,0,-1
35445,0,-1
32514,0,-1
6740,0,-1
5566,0,-1
30455,1,-1
30990,1,-1
10504,1,-1
32173,1,-1
38271,0,-1
17347,0,-1
127,0,-1
33241,1,-1
2841,0,-1
30142,1,-1
35893,0,-1
13726,0,-1
33610,1,-1
16073,0,-1
10162,1,-1
429,1,-1
31542,1,-1
39030,0,-1
35360,0,-1
32595,1,-1
24664,1,-1
38597,0,-1
35266,0,-1
35851,0,-1
34570,1,-1
33036,1,-1
30751,0,-1
26925,1,-1
21802,1,-1
36374,0,-1
31241,1,-1
37129,0,-1
31910,0,-1
4796,0,-1
34509,0,-1
30535,0,-1
33379,1,-1
38262,1,-1
18825,0,-1
10145,1,-1
17000,0,-1
17562,0,-1
6475,0,-1
32756,1,-1
32361,0,-1
38853,0,-1
30614,1,-1
11906,0,-1
26311,0,-1
30083,0,-1
33855,0,-1
24342,1,-1
6437,0,-1
38568,0,-1
31442,1,-1
38099,0,-1
31090,1,-1
31199,0,-1
6875,0,-1
36926,1,-1
33113,1,-1
32769,1,-1
39070,0,-1
10040,1,-1
6057,0,-1
33825,0,-1
31613,1,-1
33785,0,-1
16692,0,-1
37796,0,-1
436,0,-1
16722,0,-1
33330,0,-1
32079,0,-1
636,0,-1
24174,1,-1
16735,0,-1
563,1,-1
877,1,-1
31390,1,-1
31026,0,-1
26934,1,-1
32889,1,-1
31380,1,-1
33647,1,-1
1114,1,-1
33537,0,-1
30615,1,-1
32297,1,-1
33459,1,-1
33710,0,-1
34460,0,-1
30774,1,-1
37110,1,-1
10119,0,-1
32596,0,-1
11783,0,-1
26208,0,-1
37920,0,-1
20260,1,-1
36003,1,-1
1058,1,-1
30110,0,-1
36447,0,-1
20241,1,-1
20095,1,-1
5694,1,-1
32214,1,-1
35903,0,-1
35814,1,-1
30543,0,-1
34782,0,-1
35098,1,-1
36362,0,-1
30228,1,-1
32197,1,-1
37479,0,-1
30727,0,-1
18935,0,-1
36183,1,-1
32782,1,-1
20295,0,-1
30794,0,-1
22818,1,-1
5054,1,-1
30111,1,-1
36461,1,-1
31524,1,-1
26279,1,-1
30405,1,-1
1443,0,-1
32177,1,-1
31348,0,-1
36224,0,-1
35057,0,-1
30348,1,-1
35295,0,-1
34486,0,-1
37711,0,-1
38628,0,-1
36835,0,-1
35043,0,-1
30155,0,-1
35670,1,-1
25664,0,-1
33206,0,-1
30490,0,-1
33175,1,-1
34931,1,-1
38086,0,-1
172,1,-1
33223,0,-1
30127,0,-1
30205,1,-1
38667,0,-1
682,0,-1
262,1,-1
38792,0,-1
434,0,-1
38594,0,-1
20076,0,-1
24788,0,-1
34525,0,-1
32130,1,-1
5959,0,-1
24070,1,-1
11778,0,-1
36062,0,-1
32100,0,-1
32273,1,-1
33530,1,-1
21401,1,-1
5452,1,-1
37823,0,-1
35730,0,-1
7183,0,-1
17358,0,-1
36173,0,-1
33631,0,-1
37546,0,-1
10226,1,-1
21301,1,-1
34946,0,-1
110,0,-1
36213,1,-1
38915,0,-1
30227,0,-1
31394,1,-1
30175,1,-1
4804,0,-1
603,1,-1
37518,0,-1
35889,0,-1
27164,1,-1
30299,0,-1
31480,1,-1
4795,0,-1
36937,0,-1
33605,0,-1
19029,0,-1
38319,0,-1
35563,0,-1
30973,1,-1
20264,1,-1
34286,0,-1
33118,0,-1
30644,0,-1
32389,1,-1
33806,0,-1
10254,1,-1
31086,1,-1
38273,1,-1
30359,0,-1
36756,1,-1
19323,1,-1
18807,0,-1
25338,0,-1
30179,1,-1
36087,0,-1
33749,0,-1
33022,0,-1
25373,0,-1
38346,1,-1
30393,1,-1
19167,0,-1
35523,0,-1
32897,1,-1
10310,1,-1
32655,1,-1
431,0,-1
36245,0,-1
31811,0,-1
4190,0,-1
34545,0,-1
20316,1,-1
27027,1,-1
21530,1,-1
35735,1,-1
28240,0,-1
33966,0,-1
17330,0,-1
15042,0,-1
27406,1,-1
32747,1,-1
30256,0,-1
34796,0,-1
10344,0,-1
10544,1,-1
31633,0,-1
20057,1,-1
31564,0,-1
1439,0,-1
36781,0,-1
30613,1,-1
38923,0,-1
33608,1,-1
37255,0,-1
35261,0,-1
32911,1,-1
31539,1,-1
32310,0,-1
29443,1,-1
7228,0,-1
35549,0,-1
6296,0,-1
6364,0,-1
6419,1,-1
7047,0,-1
38286,0,-1
6503,0,-1
31616,1,-1
21380,1,-1
7314,0,-1
34310,0,-1
35865,1,-1
34484,0,-1
30470,1,-1
30208,1,-1
30778,1,-1
10173,0,-1
35458,0,-1
35725,0,-1
26289,0,-1
180,1,-1
19252,1,-1
30,1,-1
32629,0,-1
31004,0,-1
39034,0,-1
6273,0,-1
31257,0,-1
20248,1,-1
35435,0,-1
37345,0,-1
35837,1,-1
38612,0,-1
19199,0,-1
36257,0,-1
30137,0,-1
6116,0,-1
18865,0,-1
30585,0,-1
37551,0,-1
197,1,-1
36500,0,-1
35643,0,-1
5962,0,-1
33268,1,-1
18781,0,-1
18934,0,-1
32755,0,-1
35680,1,-1
31299,0,-1
33805,0,-1
28221,0,-1
34193,0,-1
34528,0,-1
35267,0,-1
32412,1,-1
139,0,-1
21309,1,-1
37220,0,-1
31091,0,-1
37084,1,-1
30290,1,-1
32747,0,-1
30278,1,-1
5689,1,-1
31483,1,-1
30452,0,-1
25099,0,-1
9463,1,-1
17314,0,-1
30725,0,-1
1069,1,-1
30390,1,-1
34162,0,-1
30542,0,-1
33165,0,-1
3201,0,-1
20160,0,-1
22459,0,-1
34761,0,-1
13310,0,-1
37333,0,-1
33420,0,-1
10415,1,-1
356,1,-1
129,1,-1
38863,0,-1
38223,0,-1
34405,0,-1
38377,0,-1
30673,1,-1
28191,1,-1
20030,0,-1
31510,1,-1
33531,1,-1
27002,1,-1
32078,0,-1
33291,0,-1
30109,1,-1
30626,0,-1
33586,0,-1
11409,0,-1
34516,0,-1
34889,0,-1
37586,0,-1
6426,1,-1
38228,0,-1
38767,0,-1
33808,0,-1
38148,0,-1
15045,0,-1
24279,1,-1
35597,0,-1
37822,0,-1
30477,1,-1
21951,1,-1
32949,1,-1
32968,1,-1
33604,0,-1
11813,0,-1
10125,0,-1
34434,0,-1
19105,0,-1
31670,1,-1
31511,0,-1
32879,0,-1
24995,0,-1
21587,0,-1
35247,0,-1
30672,0,-1
34836,0,-1
37075,1,-1
34985,1,-1
36365,1,-1
5826,0,-1
32804,1,-1
35537,0,-1
19609,1,-1
38405,0,-1
33571,0,-1
38364,0,-1
20294,1,-1
31014,1,-1
17345,0,-1
38267,1,-1
32859,0,-1
36700,1,-1
36640,0,-1
999,1,-1
6268,0,-1
18477,0,-1
4241,0,-1
20096,1,-1
32312,1,-1
32052,1,-1
21382,1,-1
34548,0,-1
35533,0,-1
420,1,-1
38515,0,-1
37303,1,-1
29403,1,-1
39091,0,-1
36901,0,-1
34885,0,-1
32164,1,-1
20635,0,-1
35260,0,-1
33008,1,-1
31464,0,-1
31557,0,-1
32048,0,-1
37299,0,-1
26280,0,-1
34859,0,-1
1619,1,-1
36573,0,-1
31163,1,-1
35710,0,-1
36156,1,-1
19251,0,-1
29438,1,-1
31615,1,-1
28258,0,-1
31529,1,-1
35796,1,-1
25004,0,-1
9175,0,-1
11988,0,-1
31560,0,-1
31167,1,-1
22846,1,-1
34063,0,-1
32951,0,-1
19107,0,-1
35460,0,-1
33037,0,-1
30837,1,-1
34544,0,-1
36371,0,-1
38847,0,-1
18250,0,-1
30550,0,-1
24120,1,-1
33031,0,-1
33023,0,-1
6228,0,-1
7272,1,-1
30798,1,-1
32464,1,-1
26952,1,-1
33570,1,-1
25371,0,-1
38636,0,-1
30048,0,-1
37865,0,-1
32545,0,-1
32862,0,-1
35486,0,-1
34655,0,-1
20525,0,-1
33219,0,-1
30773,1,-1
10436,1,-1
17272,0,-1
33854,0,-1
35155,0,-1
20479,0,-1
28588,0,-1
32905,0,-1
34864,1,-1
31192,1,-1
31843,0,-1
36628,0,-1
1524,0,-1
14994,0,-1
6161,0,-1
31125,1,-1
21806,1,-1
30418,0,-1
36457,0,-1
30342,1,-1
19163,0,-1
36499,0,-1
38422,0,-1
31911,1,-1
31155,0,-1
18768,0,-1
18135,0,-1
37103,0,-1
30395,1,-1
32248,1,-1
20651,0,-1
36175,1,-1
24210,1,-1
18543,0,-1
33397,0,-1
31685,1,-1
20131,1,-1
29581,1,-1
20637,0,-1
33776,0,-1
33049,0,-1
38249,1,-1
31548,1,-1
31536,0,-1
26388,0,-1
30787,0,-1
31723,1,-1
32432,1,-1
37452,0,-1
26985,1,-1
32036,0,-1
953,1,-1
36128,0,-1
31352,1,-1
36696,0,-1
34898,0,-1
34285,0,-1
34332,0,-1
30677,1,-1
37742,0,-1
32318,1,-1
25508,0,-1
38066,0,-1
24645,1,-1
368,1,-1
34677,1,-1
6833,0,-1
33479,1,-1
35972,1,-1
36692,1,-1
33037,1,-1
10461,1,-1
31660,0,-1
428,1,-1
299,0,-1
20180,1,-1
38244,0,-1
30779,0,-1
34611,0,-1
1513,0,-1
4798,0,-1
38948,0,-1
30882,1,-1
20493,0,-1
31582,1,-1
6182,0,-1
34001,0,-1
37000,0,-1
22193,1,-1
32451,1,-1
5512,0,-1
30933,0,-1
9689,0,-1
23588,1,-1
27049,1,-1
19043,0,-1
32477,1,-1
6295,0,-1
25712,0,-1
31249,1,-1
33126,1,-1
20300,0,-1
30986,0,-1
19220,0,-1
18684,0,-1
19214,0,-1
32349,0,-1
30328,0,-1
30617,0,-1
33561,1,-1
33809,0,-1
26119,1,-1
31411,1,-1
32022,0,-1
35411,0,-1
33455,0,-1
10203,0,-1
31265,0,-1
30357,0,-1
31738,0,-1
28243,0,-1
30889,0,-1
20129,0,-1
33803,0,-1
30450,1,-1
35372,0,-1
31758,1,-1
34782,1,-1
30661,0,-1
34565,1,-1
30374,1,-1
46,1,-1
24075,1,-1
10199,0,-1
32016,1,-1
309,1,-1
31295,1,-1
36657,0,-1
20642,0,-1
18731,0,-1
19542,0,-1
37105,1,-1
38500,1,-1
31154,0,-1
19224,0,-1
34468,0,-1
33847,0,-1
35319,0,-1
19056,0,-1
4925,0,-1
34280,0,-1
19307,1,-1
19280,1,-1
34563,1,-1
20709,0,-1
4,1,-1
35212,0,-1
36014,0,-1
35733,0,-1
31209,0,-1
7227,0,-1
32872,1,-1
569,1,-1
31156,1,-1
32649,1,-1
21639,1,-1
20538,0,-1
27087,1,-1
34453,0,-1
31780,1,-1
35054,0,-1
20093,1,-1
34581,1,-1
30297,0,-1
33263,1,-1
30578,0,-1
19560,1,-1
32982,0,-1
31016,1,-1
127,1,-1
11394,0,-1
32088,0,-1
28637,0,-1
21866,1,-1
34011,0,-1
33994,0,-1
20097,0,-1
285,1,-1
16626,0,-1
26966,1,-1
31097,0,-1
32477,0,-1
33035,0,-1
9201,0,-1
9382,0,-1
34709,1,-1
33021,0,-1
21598,1,-1
33482,0,-1
31858,0,-1
32869,0,-1
20370,0,-1
27190,1,-1
26048,1,-1
1135,1,-1
10131,0,-1
30377,0,-1
31924,0,-1
23822,1,-1
32823,0,-1
18969,0,-1
32303,0,-1
31276,0,-1
34754,0,-1
30487,0,-1
34552,1,-1
33307,0,-1
36609,1,-1
29032,0,-1
6328,1,-1
38619,0,-1
32051,0,-1
31356,1,-1
31694,0,-1
31418,1,-1
10277,1,-1
38376,0,-1
24319,1,-1
18987,0,-1
31024,0,-1
30593,0,-1
35717,0,-1
32958,1,-1
30312,0,-1
36591,0,-1
38265,0,-1
23247,0,-1
32680,1,-1
34804,0,-1
37341,0,-1
24562,1,-1
32714,0,-1
20117,1,-1
21480,1,-1
35802,0,-1
35810,0,-1
30925,1,-1
31063,1,-1
20563,0,-1
31003,1,-1
36517,1,-1
36513,0,-1
24458,0,-1
30671,0,-1
30034,1,-1
31912,1,-1
33499,0,-1
32714,1,-1
6254,0,-1
36581,0,-1
27416,1,-1
13345,0,-1
33392,1,-1
34355,0,-1
34864,0,-1
30675,1,-1
35255,0,-1
31436,1,-1
30424,1,-1
30770,0,-1
10168,0,-1
19556,1,-1
220,1,-1
32043,1,-1
21865,1,-1
31228,0,-1
37834,0,-1
23420,0,-1
32342,1,-1
31226,0,-1
32207,1,-1
35896,0,-1
11378,0,-1
467,1,-1
32253,1,-1
20816,1,-1
32562,0,-1
10499,1,-1
30916,1,-1
28591,0,-1
33816,0,-1
33991,0,-1
20136,0,-1
36277,0,-1
19042,0,-1
6725,0,-1
30211,1,-1
4814,0,-1
30627,1,-1
33382,0,-1
10192,0,-1
26994,1,-1
30667,1,-1
491,1,-1
30612,0,-1
30360,1,-1
10081,0,-1
32502,0,-1
31917,0,-1
32116,0,-1
10225,0,-1
20502,0,-1
23563,1,-1
31307,0,-1
32048,1,-1
20035,1,-1
28587,0,-1
20335,0,-1
37475,0,-1
20041,0,-1
35937,0,-1
26537,1,-1
20554,0,-1
36169,0,-1
4917,0,-1
32158,0,-1
18725,0,-1
34158,0,-1
6211,0,-1
364,1,-1
21341,1,-1
38763,0,-1
10067,1,-1
19192,0,-1
34847,0,-1
16704,0,-1
32019,0,-1
36339,0,-1
16437,0,-1
36718,0,-1
31700,1,-1
34376,0,-1
36038,1,-1
32842,0,-1
33013,0,-1
34491,0,-1
21397,1,-1
26928,1,-1
32279,1,-1
10011,1,-1
30338,0,-1
33605,1,-1
30846,0,-1
37677,0,-1
32961,1,-1
33150,0,-1
5907,0,-1
37458,0,-1
26535,1,-1
32622,1,-1
292,0,-1
15102,0,-1
19015,0,-1
7256,0,-1
20123,1,-1
33947,0,-1
6313,0,-1
33675,1,-1
24133,1,-1
23244,0,-1
32586,1,-1
20342,0,-1
37817,0,-1
34826,0,-1
31213,0,-1
36369,0,-1
18612,0,-1
32642,1,-1
18746,0,-1
27879,1,-1
38009,0,-1
37240,0,-1
34975,1,-1
30558,1,-1
35141,0,-1
36215,1,-1
6,0,-1
8580,1,-1
18256,0,-1
21756,0,-1
20672,0,-1
31692,1,-1
319,1,-1
19205,1,-1
35615,0,-1
30659,0,-1
24178,0,-1
38854,0,-1
34207,0,-1
10406,1,-1
30315,0,-1
32011,1,-1
33325,0,-1
6455,0,-1
36622,0,-1
30500,0,-1
28933,0,-1
36139,0,-1
32690,0,-1
34682,0,-1
30132,0,-1
36465,0,-1
37726,0,-1
4920,0,-1
31336,1,-1
32682,0,-1
31906,1,-1
32487,0,-1
17127,0,-1
38865,0,-1
37993,0,-1
30690,1,-1
39033,0,-1
11791,0,-1
20446,0,-1
35277,0,-1
36819,1,-1
31244,0,-1
31429,0,-1
31275,0,-1
20733,0,-1
32967,0,-1
34917,0,-1
32058,1,-1
22446,1,-1
606,1,-1
37843,0,-1
32207,0,-1
29469,1,-1
36342,0,-1
31813,1,-1
33656,0,-1
30740,0,-1
16616,0,-1
18850,0,-1
30672,1,-1
20134,0,-1
24202,0,-1
4182,0,-1
7045,0,-1
21197,0,-1
93,1,-1
38890,0,-1
31644,1,-1
31865,0,-1
33048,0,-1
23594,1,-1
32917,1,-1
34187,0,-1
36271,1,-1
31573,0,-1
178,1,-1
9451,0,-1
39072,0,-1
34358,0,-1
24587,1,-1
31625,1,-1
24643,1,-1
20193,0,-1
30729,1,-1
36569,0,-1
33792,0,-1
19074,0,-1
37764,0,-1
30917,0,-1
36121,0,-1
10027,1,-1
31025,0,-1
31673,1,-1
37270,0,-1
4922,0,-1
13438,0,-1
32718,0,-1
36034,0,-1
32808,1,-1
10265,1,-1
10264,0,-1
31250,1,-1
4201,0,-1
20887,1,-1
34364,0,-1
30776,0,-1
33249,0,-1
10082,0,-1
17344,0,-1
32646,0,-1
20065,0,-1
21551,0,-1
35837,0,-1
17288,0,-1
34358,1,-1
30273,0,-1
32045,0,-1
6150,0,-1
36982,0,-1
19519,0,-1
36386,0,-1
18703,0,-1
5041,0,-1
17302,0,-1
20040,1,-1
18459,0,-1
3960,1,-1
13587,0,-1
34565,0,-1
35418,1,-1
20707,0,-1
30258,1,-1
20515,0,-1
31689,1,-1
30062,0,-1
30943,0,-1
31756,1,-1
34282,0,-1
1079,0,-1
21518,0,-1
293,1,-1
1635,1,-1
27011,1,-1
20003,0,-1
10183,1,-1
31061,0,-1
19554,1,-1
299,1,-1
9688,1,-1
36492,1,-1
33375,0,-1
38843,0,-1
32560,0,-1
30978,0,-1
32739,0,-1
36287,0,-1
32100,1,-1
32856,0,-1
32571,1,-1
32520,1,-1
36105,0,-1
26954,1,-1
31555,1,-1
37006,0,-1
17368,0,-1
23698,1,-1
13366,0,-1
20139,1,-1
20214,0,-1
37965,0,-1
24238,0,-1
10152,0,-1
6469,0,-1
10204,0,-1
34795,0,-1
1055,1,-1
33750,0,-1
35221,0,-1
34563,0,-1
18499,0,-1
34212,0,-1
21299,1,-1
38642,0,-1
36260,1,-1
5993,0,-1
20011,1,-1
6441,0,-1
31385,0,-1
30008,0,-1
13334,0,-1
33851,0,-1
32403,0,-1
34850,0,-1
32395,1,-1
33729,0,-1
30031,0,-1
33110,1,-1
30383,1,-1
20524,0,-1
39036,0,-1
34313,1,-1
35387,0,-1
33251,0,-1
632,1,-1
22531,0,-1
974,1,-1
36611,0,-1
20481,0,-1
33740,0,-1
35018,0,-1
34833,0,-1
38831,0,-1
38765,0,-1
33614,1,-1
34681,0,-1
19090,0,-1
20528,0,-1
18879,0,-1
35010,0,-1
5036,0,-1
32866,0,-1
36754,1,-1
19276,0,-1
36849,0,-1
30095,1,-1
21769,0,-1
34941,0,-1
17612,0,-1
22204,1,-1
37699,0,-1
29715,1,-1
20580,0,-1
101,1,-1
36678,1,-1
19016,0,-1
38869,0,-1
32270,1,-1
33872,0,-1
17360,0,-1
31320,1,-1
31479,1,-1
10403,1,-1
37561,0,-1
35960,1,-1
33295,0,-1
20521,0,-1
11829,0,-1
21510,1,-1
37088,0,-1
36470,0,-1
38745,0,-1
31820,0,-1
30525,1,-1
24303,1,-1
31610,0,-1
36437,0,-1
32748,0,-1
30413,0,-1
37901,0,-1
10256,0,-1
258,1,-1
1909,0,-1
6829,0,-1
33731,0,-1
23884,0,-1
28239,0,-1
31154,1,-1
33178,0,-1
32713,1,-1
20765,0,-1
30235,1,-1
30742,1,-1
19063,0,-1
31848,0,-1
35417,0,-1
38827,0,-1
10179,1,-1
31960,1,-1
20746,0,-1
32942,0,-1
19309,1,-1
38543,0,-1
9967,0,-1
18476,0,-1
38274,1,-1
37713,0,-1
24184,0,-1
35850,0,-1
38841,0,-1
36246,0,-1
20015,1,-1
1067,1,-1
31714,1,-1
20763,0,-1
254,1,-1
20158,1,-1
4180,0,-1
30135,0,-1
37437,0,-1
25350,0,-1
16718,0,-1
18140,0,-1
31446,1,-1
6339,0,-1
6202,0,-1
35624,0,-1
18333,0,-1
34690,0,-1
35386,0,-1
20178,1,-1
36051,0,-1
20548,0,-1
18933,0,-1
34383,0,-1
39076,0,-1
35530,0,-1
9977,0,-1
33552,0,-1
37930,0,-1
15084,0,-1
35912,1,-1
33241,0,-1
34527,0,-1
35536,0,-1
21501,0,-1
37743,0,-1
35198,0,-1
6153,0,-1
15001,0,-1
30661,1,-1
38949,0,-1
31300,0,-1
36118,0,-1
30785,0,-1
31993,0,-1
19531,1,-1
34903,0,-1
33654,0,-1
10251,1,-1
31989,1,-1
34231,0,-1
30380,1,-1
10213,1,-1
96,1,-1
31162,1,-1
30537,1,-1
22455,1,-1
37616,0,-1
30494,1,-1
21799,1,-1
37073,1,-1
19275,0,-1
30878,1,-1
20451,0,-1
31651,1,-1
30945,1,-1
4225,0,-1
35658,1,-1
10361,1,-1
36017,1,-1
32107,0,-1
37076,0,-1
37055,0,-1
33280,0,-1
1367,1,-1
7267,0,-1
32489,1,-1
32506,0,-1
10068,0,-1
34936,1,-1
33891,0,-1
21837,1,-1
25006,0,-1
37163,0,-1
30533,0,-1
28584,0,-1
33520,0,-1
31129,1,-1
20010,0,-1
30580,1,-1
34244,0,-1
31814,0,-1
32745,1,-1
31544,0,-1
19037,0,-1
21390,1,-1
20028,0,-1
30052,1,-1
32537,1,-1
34508,0,-1
22146,1,-1
36120,0,-1
36751,1,-1
36375,0,-1
32210,0,-1
38835,0,-1
30504,1,-1
31458,0,-1
255,1,-1
6416,1,-1
39073,0,-1
34310,1,-1
38870,0,-1
31773,0,-1
6435,0,-1
33680,0,-1
1036,1,-1
26990,1,-1
32482,1,-1
32529,0,-1
20249,0,-1
1436,0,-1
20285,1,-1
34761,1,-1
31922,0,-1
35415,1,-1
32760,1,-1
34351,0,-1
18857,0,-1
10030,0,-1
19263,1,-1
6305,1,-1
31393,0,-1
32239,1,-1
24334,1,-1
37131,0,-1
108,0,-1
30599,0,-1
20085,1,-1
30831,1,-1
35826,0,-1
38070,0,-1
30697,1,-1
34882,0,-1
901,1,-1
557,1,-1
30053,1,-1
37465,0,-1
15029,0,-1
13374,0,-1
14803,0,-1
31944,0,-1
32857,0,-1
3047,1,-1
350,1,-1
30334,1,-1
37827,0,-1
30824,0,-1
37190,0,-1
38044,0,-1
6233,0,-1
28186,0,-1
18862,0,-1
31987,1,-1
17608,0,-1
30765,0,-1
21302,1,-1
26961,1,-1
33797,0,-1
30596,1,-1
21512,1,-1
35378,0,-1
33756,0,-1
17565,0,-1
20216,1,-1
10073,0,-1
31800,1,-1
37443,0,-1
38105,0,-1
645,1,-1
36662,0,-1
36050,0,-1
33418,0,-1
9318,0,-1
35361,0,-1
35827,0,-1
38375,0,-1
32827,1,-1
35100,1,-1
31236,1,-1
34830,0,-1
31476,1,-1
36394,1,-1
33200,1,-1
31349,1,-1
23586,1,-1
37008,0,-1
30154,0,-1
33856,0,-1
33145,0,-1
38092,0,-1
32670,0,-1
32642,0,-1
31984,0,-1
35781,0,-1
34345,0,-1
32425,0,-1
30102,0,-1
20113,0,-1
30485,1,-1
32888,0,-1
30104,0,-1
30782,1,-1
13433,0,-1
30153,0,-1
36501,0,-1
31169,0,-1
37174,0,-1
10302,0,-1
30631,0,-1
34547,1,-1
35987,0,-1
37338,0,-1
34088,0,-1
36544,0,-1
4824,0,-1
37936,0,-1
34691,0,-1
36686,0,-1
634,1,-1
20301,0,-1
30496,1,-1
20061,0,-1
38069,0,-1
31478,1,-1
35793,1,-1
669,1,-1
32612,0,-1
31368,0,-1
18771,0,-1
35031,0,-1
20500,0,-1
1740,0,-1
31526,0,-1
35128,0,-1
33280,1,-1
33306,1,-1
20112,0,-1
34067,0,-1
33292,0,-1
36119,0,-1
24330,1,-1
35722,0,-1
20729,0,-1
35228,0,-1
30169,0,-1
31244,1,-1
30107,1,-1
10269,0,-1
30181,1,-1
20165,0,-1
37983,0,-1
20513,0,-1
10292,0,-1
6095,0,-1
32755,1,-1
34550,0,-1
35916,1,-1
21861,1,-1
25583,1,-1
33828,0,-1
34100,0,-1
30921,1,-1
30168,1,-1
32138,0,-1
6312,0,-1
30448,1,-1
32848,1,-1
36350,0,-1
31518,0,-1
5966,0,-1
36621,0,-1
31112,0,-1
6744,0,-1
16447,0,-1
25574,1,-1
33345,0,-1
175,1,-1
9862,1,-1
33758,0,-1
35175,0,-1
32030,0,-1
35224,0,-1
36327,0,-1
33964,0,-1
20604,0,-1
35777,1,-1
31377,0,-1
32831,0,-1
21541,1,-1
37230,0,-1
32152,1,-1
33588,0,-1
33001,0,-1
31939,0,-1
36507,1,-1
10447,1,-1
32198,0,-1
32269,0,-1
324,1,-1
34941,1,-1
37547,0,-1
30793,1,-1
32092,1,-1
10088,1,-1
32635,1,-1
38038,0,-1
32564,1,-1
31123,1,-1
26973,1,-1
30478,1,-1
17601,0,-1
34343,0,-1
35094,0,-1
33231,1,-1
34879,0,-1
36076,0,-1
20249,1,-1
10063,1,-1
20233,1,-1
34333,0,-1
10101,0,-1
18876,0,-1
38879,0,-1
33320,0,-1
20182,0,-1
32239,0,-1
30197,0,-1
5978,0,-1
34654,0,-1
354,0,-1
31007,0,-1
32541,1,-1
38260,1,-1
6819,0,-1
35463,0,-1
30106,1,-1
33416,1,-1
30632,1,-1
37771,0,-1
34503,0,-1
25713,0,-1
36821,0,-1
25717,0,-1
24355,1,-1
30917,1,-1
32286,1,-1
38720,0,-1
31762,1,-1
20557,0,-1
30464,0,-1
21437,0,-1
31076,0,-1
24653,1,-1
31357,0,-1
30969,0,-1
36708,0,-1
35389,0,-1
305,0,-1
30681,1,-1
19218,0,-1
30891,0,-1
34319,0,-1
31806,1,-1
21591,1,-1
34208,0,-1
2873,0,-1
17352,0,-1
31289,0,-1
24641,1,-1
19314,0,-1
30266,1,-1
36204,0,-1
26394,0,-1
35239,0,-1
10326,0,-1
32058,0,-1
38304,0,-1
37801,0,-1
18639,0,-1
32244,1,-1
2143,1,-1
32164,0,-1
31474,1,-1
32744,0,-1
32896,0,-1
34662,0,-1
36800,0,-1
26044,1,-1
33796,0,-1
32841,1,-1
34261,0,-1
36354,1,-1
10189,1,-1
16613,0,-1
33209,1,-1
10091,0,-1
34577,1,-1
36421,0,-1
571,1,-1
37436,0,-1
27025,1,-1
9182,0,-1
33376,0,-1
20648,0,-1
2802,0,-1
37190,1,-1
32802,1,-1
31612,1,-1
21864,1,-1
31525,0,-1
32349,1,-1
34605,0,-1
19315,0,-1
31880,1,-1
36082,1,-1
30095,0,-1
21753,0,-1
19103,0,-1
30136,1,-1
34284,0,-1
31986,0,-1
23696,1,-1
34435,0,-1
32089,1,-1
35827,1,-1
30275,0,-1
38448,0,-1
15130,0,-1
38691,0,-1
33264,1,-1
38208,1,-1
19274,1,-1
33350,1,-1
34242,0,-1
36604,0,-1
36649,0,-1
31339,0,-1
36571,0,-1
33607,0,-1
31807,0,-1
31128,1,-1
38582,0,-1
38135,0,-1
21342,1,-1
30364,1,-1
32241,0,-1
10093,1,-1
36084,0,-1
37090,0,-1
30728,1,-1
36888,0,-1
4235,0,-1
18878,0,-1
26528,0,-1
33548,1,-1
33181,1,-1
30698,1,-1
31202,1,-1
10131,1,-1
34781,0,-1
17845,1,-1
2751,0,-1
35111,0,-1
19120,0,-1
835,0,-1
14997,0,-1
32809,0,-1
37876,0,-1
35864,0,-1
36231,0,-1
33486,1,-1
32606,0,-1
20344,0,-1
1737,0,-1
2805,1,-1
35724,0,-1
9184,0,-1
32288,1,-1
32215,0,-1
32539,1,-1
6847,0,-1
