,z,cluster
34609,0,-1
61367,1,-1
70465,1,-1
18314,0,-1
33254,0,-1
46911,1,-1
30338,0,-1
71034,1,-1
49414,1,-1
35537,0,-1
45884,1,-1
45916,1,-1
76331,1,-1
50202,1,-1
19245,0,-1
26527,0,-1
72128,1,-1
47196,1,-1
70363,1,-1
72526,1,-1
71507,1,-1
75946,1,-1
76036,1,-1
37780,0,-1
37221,0,-1
47444,1,-1
46912,1,-1
37094,0,-1
32153,0,-1
38340,0,-1
26326,0,-1
37568,0,-1
70183,1,-1
33760,0,-1
37461,0,-1
46056,1,-1
34219,0,-1
72495,1,-1
70888,1,-1
31574,0,-1
31480,0,-1
30490,0,-1
10067,0,-1
75854,1,-1
46170,1,-1
26588,0,-1
36150,0,-1
48774,1,-1
46112,1,-1
72959,1,-1
64150,1,-1
36560,0,-1
31597,0,-1
60167,1,-1
46395,1,-1
13499,0,-1
20042,0,-1
49954,1,-1
20154,0,-1
38223,0,-1
74484,1,-1
71046,1,-1
32463,0,-1
73186,1,-1
26296,0,-1
41959,1,-1
19026,0,-1
19153,0,-1
72027,1,-1
76211,1,-1
73532,1,-1
31619,0,-1
35194,0,-1
37131,0,-1
32470,0,-1
38676,0,-1
72306,1,-1
38287,0,-1
75751,1,-1
32655,0,-1
41048,1,-1
36490,0,-1
30200,0,-1
46638,1,-1
26618,0,-1
59233,1,-1
47390,1,-1
62731,1,-1
50487,1,-1
34129,0,-1
30578,0,-1
44901,1,-1
47887,1,-1
46376,1,-1
46909,1,-1
73252,1,-1
38404,0,-1
47341,1,-1
64346,1,-1
34562,0,-1
26252,0,-1
47090,1,-1
38703,0,-1
34425,0,-1
40043,1,-1
31978,0,-1
13701,0,-1
48770,1,-1
33003,0,-1
67630,1,-1
71629,1,-1
37529,0,-1
13356,0,-1
21197,0,-1
71685,1,-1
46834,1,-1
34469,0,-1
48790,1,-1
31898,0,-1
75615,1,-1
40956,1,-1
30171,0,-1
48691,1,-1
34752,0,-1
26645,0,-1
34223,0,-1
30926,0,-1
46988,1,-1
70217,1,-1
59238,1,-1
49605,1,-1
50296,1,-1
40363,1,-1
47761,1,-1
35974,0,-1
40059,1,-1
46593,1,-1
72909,1,-1
76488,1,-1
36011,0,-1
18981,0,-1
36512,0,-1
40528,1,-1
40385,1,-1
40643,1,-1
33623,0,-1
59204,1,-1
33884,0,-1
20518,0,-1
61761,1,-1
46844,1,-1
49453,1,-1
64219,1,-1
34014,0,-1
70766,1,-1
32845,0,-1
33334,0,-1
36730,0,-1
13622,0,-1
61315,1,-1
47857,1,-1
37719,0,-1
35092,0,-1
19072,0,-1
32852,0,-1
16724,0,-1
35792,0,-1
32590,0,-1
20423,0,-1
50110,1,-1
45011,1,-1
70380,1,-1
35833,0,-1
75670,1,-1
59335,1,-1
46914,1,-1
73593,1,-1
44546,1,-1
44430,1,-1
36561,0,-1
19475,0,-1
38341,0,-1
30039,0,-1
16709,0,-1
14992,0,-1
64328,1,-1
70393,1,-1
46611,1,-1
48037,1,-1
31940,0,-1
38098,0,-1
26429,0,-1
34146,0,-1
72134,1,-1
48418,1,-1
34316,0,-1
38735,0,-1
45061,1,-1
32202,0,-1
50217,1,-1
35409,0,-1
70350,1,-1
32212,0,-1
34588,0,-1
31967,0,-1
31003,0,-1
30650,0,-1
19085,0,-1
75754,1,-1
38005,0,-1
36136,0,-1
40669,1,-1
45279,1,-1
45843,1,-1
37766,0,-1
44292,1,-1
72656,1,-1
70555,1,-1
19335,0,-1
41102,1,-1
31643,0,-1
50511,1,-1
73476,1,-1
30685,0,-1
47392,1,-1
34798,0,-1
28581,0,-1
36583,0,-1
73569,1,-1
37345,0,-1
20504,0,-1
32343,0,-1
36622,0,-1
72021,1,-1
35554,0,-1
33084,0,-1
36814,0,-1
70433,1,-1
36445,0,-1
37771,0,-1
32706,0,-1
30106,0,-1
26919,0,-1
35226,0,-1
47231,1,-1
32042,0,-1
38319,0,-1
70054,1,-1
26995,0,-1
16633,0,-1
37687,0,-1
71642,1,-1
20279,0,-1
10021,0,-1
17280,0,-1
76509,1,-1
50493,1,-1
30618,0,-1
59374,1,-1
37611,0,-1
72901,1,-1
76405,1,-1
33843,0,-1
10368,0,-1
35472,0,-1
73389,1,-1
71444,1,-1
70402,1,-1
75554,1,-1
32564,0,-1
26451,0,-1
30363,0,-1
31539,0,-1
38417,0,-1
37360,0,-1
37966,0,-1
67410,1,-1
14804,0,-1
38860,0,-1
20538,0,-1
48638,1,-1
37124,0,-1
31527,0,-1
17340,0,-1
30421,0,-1
30625,0,-1
35676,0,-1
33946,0,-1
44340,1,-1
31794,0,-1
40104,1,-1
70688,1,-1
48282,1,-1
31512,0,-1
38099,0,-1
30401,0,-1
37032,0,-1
46173,1,-1
73329,1,-1
70129,1,-1
37599,0,-1
49855,1,-1
76185,1,-1
20228,0,-1
13682,0,-1
71691,1,-1
48664,1,-1
70445,1,-1
35620,0,-1
70552,1,-1
36103,0,-1
46432,1,-1
45407,1,-1
27146,0,-1
70783,1,-1
37559,0,-1
35561,0,-1
44207,1,-1
70535,1,-1
32272,0,-1
32279,0,-1
16589,0,-1
11368,0,-1
31542,0,-1
70258,1,-1
26616,0,-1
70760,1,-1
32804,0,-1
72599,1,-1
47504,1,-1
33857,0,-1
20507,0,-1
48683,1,-1
73067,1,-1
48845,1,-1
20355,0,-1
49678,1,-1
73071,1,-1
20265,0,-1
72675,1,-1
30754,0,-1
13361,0,-1
50123,1,-1
48744,1,-1
43967,1,-1
21482,0,-1
33000,0,-1
40020,1,-1
31395,0,-1
71580,1,-1
47409,1,-1
72588,1,-1
35990,0,-1
73335,1,-1
79357,1,-1
49237,1,-1
50134,1,-1
33775,0,-1
20773,0,-1
33156,0,-1
18879,0,-1
35228,0,-1
71820,1,-1
73282,1,-1
71385,1,-1
32862,0,-1
30011,0,-1
17289,0,-1
38080,0,-1
37073,0,-1
30117,0,-1
70349,1,-1
36271,0,-1
48574,1,-1
40787,1,-1
19158,0,-1
26745,0,-1
37969,0,-1
49689,1,-1
49141,1,-1
44627,1,-1
33217,0,-1
48221,1,-1
34556,0,-1
73386,1,-1
70551,1,-1
35488,0,-1
36663,0,-1
41127,1,-1
49173,1,-1
45405,1,-1
72251,1,-1
72711,1,-1
36417,0,-1
26773,0,-1
70671,1,-1
40595,1,-1
37196,0,-1
49742,1,-1
71686,1,-1
32406,0,-1
10167,0,-1
47263,1,-1
45928,1,-1
33031,0,-1
32691,0,-1
13168,0,-1
43968,1,-1
35831,0,-1
36057,0,-1
46106,1,-1
35136,0,-1
72422,1,-1
30812,0,-1
35384,0,-1
28582,0,-1
50209,1,-1
36036,0,-1
66846,1,-1
20579,0,-1
65754,1,-1
34818,0,-1
44865,1,-1
35348,0,-1
17612,0,-1
19037,0,-1
47853,1,-1
48013,1,-1
45823,1,-1
34120,0,-1
38779,0,-1
38642,0,-1
44506,1,-1
35098,0,-1
47535,1,-1
46999,1,-1
37492,0,-1
32427,0,-1
33179,0,-1
35512,0,-1
38325,0,-1
35642,0,-1
71860,1,-1
169,0,-1
19112,0,-1
37704,0,-1
60156,1,-1
37071,0,-1
72217,1,-1
47050,1,-1
45844,1,-1
34572,0,-1
38324,0,-1
71537,1,-1
30149,0,-1
49543,1,-1
70636,1,-1
34520,0,-1
46298,1,-1
35171,0,-1
20659,0,-1
33071,0,-1
35073,0,-1
72966,1,-1
19379,0,-1
40560,1,-1
36868,0,-1
75528,1,-1
40170,1,-1
45657,1,-1
35224,0,-1
36725,0,-1
40157,1,-1
36819,0,-1
32294,0,-1
33918,0,-1
49156,1,-1
71891,1,-1
48053,1,-1
48271,1,-1
32364,0,-1
71554,1,-1
20715,0,-1
36090,0,-1
59530,1,-1
49898,1,-1
48620,1,-1
33607,0,-1
70842,1,-1
70344,1,-1
16708,0,-1
38856,0,-1
71680,1,-1
38883,0,-1
47048,1,-1
10139,0,-1
18214,0,-1
34894,0,-1
61793,1,-1
32072,0,-1
75494,1,-1
35321,0,-1
44486,1,-1
17365,0,-1
30603,0,-1
31915,0,-1
75938,1,-1
72889,1,-1
46951,1,-1
15003,0,-1
20179,0,-1
70196,1,-1
60237,1,-1
37033,0,-1
32229,0,-1
33665,0,-1
73027,1,-1
46518,1,-1
32657,0,-1
46782,1,-1
31566,0,-1
33232,0,-1
34071,0,-1
13148,0,-1
9176,0,-1
70398,1,-1
45875,1,-1
46852,1,-1
26710,0,-1
50306,1,-1
73045,1,-1
37148,0,-1
14831,0,-1
70594,1,-1
75887,1,-1
70466,1,-1
45577,1,-1
49794,1,-1
36683,0,-1
67566,1,-1
73207,1,-1
25405,0,-1
16694,0,-1
13574,0,-1
38971,0,-1
4360,0,-1
30795,0,-1
36661,0,-1
50031,1,-1
38043,0,-1
47033,1,-1
73661,1,-1
37703,0,-1
71995,1,-1
72565,1,-1
72735,1,-1
35552,0,-1
45019,1,-1
32423,0,-1
34018,0,-1
19376,0,-1
33021,0,-1
10156,0,-1
61590,1,-1
44226,1,-1
30012,0,-1
49479,1,-1
75949,1,-1
72569,1,-1
30997,0,-1
45470,1,-1
76628,1,-1
21762,0,-1
45755,1,-1
72184,1,-1
30329,0,-1
59550,1,-1
36553,0,-1
48415,1,-1
48170,1,-1
36431,0,-1
48996,1,-1
43920,1,-1
40094,1,-1
40097,1,-1
49345,1,-1
48914,1,-1
72566,1,-1
63736,1,-1
36927,0,-1
34776,0,-1
26972,0,-1
30283,0,-1
71708,1,-1
75817,1,-1
35928,0,-1
72692,1,-1
32932,0,-1
71141,1,-1
30564,0,-1
26928,0,-1
5830,0,-1
75665,1,-1
59296,1,-1
30141,0,-1
72573,1,-1
70341,1,-1
34355,0,-1
48331,1,-1
45918,1,-1
72160,1,-1
46956,1,-1
47910,1,-1
71388,1,-1
32092,0,-1
31524,0,-1
19256,0,-1
45436,1,-1
59316,1,-1
72855,1,-1
71158,1,-1
46763,1,-1
34409,0,-1
37350,0,-1
61304,1,-1
48005,1,-1
36169,0,-1
74970,1,-1
38367,0,-1
30924,0,-1
35118,0,-1
70755,1,-1
45706,1,-1
32163,0,-1
50186,1,-1
34084,0,-1
35582,0,-1
33027,0,-1
17981,0,-1
30050,0,-1
37046,0,-1
40946,1,-1
31641,0,-1
30583,0,-1
39121,0,-1
35134,0,-1
34247,0,-1
20238,0,-1
46724,1,-1
34687,0,-1
46101,1,-1
71364,1,-1
47754,1,-1
26487,0,-1
76473,1,-1
15027,0,-1
37984,0,-1
76093,1,-1
59345,1,-1
71282,1,-1
32283,0,-1
34715,0,-1
45554,1,-1
36075,0,-1
76832,1,-1
20787,0,-1
48663,1,-1
34610,0,-1
72421,1,-1
16173,0,-1
16712,0,-1
19477,0,-1
59362,1,-1
47445,1,-1
20362,0,-1
45507,1,-1
48404,1,-1
75853,1,-1
20650,0,-1
61801,1,-1
45168,1,-1
33507,0,-1
19075,0,-1
45479,1,-1
27288,0,-1
34730,0,-1
20556,0,-1
32873,0,-1
40579,1,-1
32213,0,-1
72827,1,-1
36223,0,-1
67408,1,-1
38067,0,-1
46728,1,-1
36736,0,-1
38598,0,-1
72678,1,-1
33248,0,-1
72041,1,-1
18990,0,-1
25709,0,-1
18716,0,-1
63586,1,-1
18864,0,-1
48773,1,-1
25403,0,-1
71323,1,-1
47740,1,-1
34633,0,-1
36204,0,-1
35203,0,-1
36163,0,-1
71405,1,-1
31091,0,-1
28136,0,-1
13171,0,-1
36556,0,-1
72124,1,-1
33960,0,-1
33250,0,-1
31837,0,-1
32305,0,-1
37015,0,-1
30593,0,-1
10340,0,-1
61294,1,-1
10126,0,-1
36419,0,-1
38940,0,-1
70253,1,-1
32221,0,-1
48600,1,-1
37040,0,-1
31910,0,-1
36872,0,-1
10003,0,-1
37349,0,-1
30325,0,-1
46984,1,-1
40195,1,-1
31917,0,-1
26741,0,-1
38072,0,-1
40038,1,-1
71172,1,-1
75499,1,-1
73440,1,-1
46714,1,-1
37493,0,-1
30344,0,-1
32124,0,-1
70206,1,-1
72339,1,-1
49487,1,-1
64908,1,-1
32559,0,-1
74937,1,-1
33404,0,-1
35968,0,-1
73699,1,-1
45342,1,-1
34528,0,-1
64189,1,-1
30768,0,-1
20554,0,-1
47384,1,-1
76202,1,-1
71205,1,-1
47832,1,-1
61540,1,-1
19269,0,-1
19461,0,-1
31738,0,-1
37153,0,-1
34270,0,-1
34245,0,-1
30646,0,-1
20240,0,-1
70855,1,-1
36754,0,-1
45619,1,-1
66946,1,-1
33358,0,-1
46725,1,-1
35668,0,-1
46587,1,-1
72730,1,-1
49710,1,-1
36222,0,-1
20173,0,-1
38866,0,-1
13644,0,-1
36333,0,-1
33845,0,-1
47230,1,-1
38056,0,-1
19278,0,-1
30864,0,-1
31646,0,-1
31799,0,-1
35393,0,-1
15011,0,-1
20418,0,-1
63791,1,-1
32097,0,-1
71908,1,-1
49447,1,-1
48180,1,-1
35827,0,-1
49820,1,-1
49616,1,-1
32207,0,-1
26775,0,-1
45704,1,-1
47797,1,-1
41106,1,-1
76250,1,-1
49378,1,-1
33586,0,-1
17562,0,-1
1059,0,-1
30242,0,-1
71592,1,-1
50321,1,-1
20332,0,-1
74327,1,-1
75830,1,-1
38535,0,-1
32026,0,-1
72753,1,-1
61348,1,-1
35776,0,-1
34820,0,-1
71797,1,-1
49228,1,-1
31778,0,-1
40392,1,-1
32881,0,-1
26122,0,-1
34885,0,-1
20009,0,-1
46806,1,-1
40384,1,-1
36058,0,-1
19176,0,-1
32556,0,-1
61865,1,-1
36051,0,-1
38855,0,-1
35703,0,-1
11402,0,-1
17284,0,-1
47824,1,-1
36634,0,-1
32084,0,-1
30419,0,-1
45026,1,-1
15028,0,-1
38226,0,-1
7058,0,-1
67019,1,-1
35308,0,-1
47401,1,-1
72604,1,-1
73542,1,-1
33612,0,-1
72482,1,-1
50341,1,-1
26901,0,-1
19193,0,-1
37410,0,-1
71160,1,-1
46786,1,-1
38042,0,-1
36147,0,-1
59532,1,-1
50240,1,-1
35101,0,-1
32414,0,-1
18921,0,-1
46788,1,-1
36457,0,-1
20503,0,-1
72327,1,-1
43552,1,-1
75569,1,-1
40765,1,-1
32383,0,-1
7068,0,-1
20235,0,-1
26433,0,-1
45358,1,-1
13797,0,-1
36715,0,-1
34162,0,-1
49348,1,-1
59363,1,-1
32155,0,-1
38588,0,-1
43989,1,-1
32600,0,-1
34779,0,-1
45331,1,-1
13170,0,-1
36540,0,-1
61370,1,-1
71780,1,-1
34128,0,-1
71029,1,-1
36642,0,-1
71717,1,-1
37998,0,-1
44262,1,-1
49468,1,-1
10063,0,-1
33855,0,-1
13596,0,-1
30613,0,-1
32956,0,-1
72932,1,-1
46429,1,-1
33799,0,-1
50143,1,-1
73078,1,-1
5819,0,-1
32887,0,-1
71986,1,-1
16618,0,-1
20749,0,-1
26431,0,-1
35435,0,-1
17344,0,-1
10324,0,-1
33104,0,-1
70007,1,-1
39,0,-1
46218,1,-1
76662,1,-1
44757,1,-1
44112,1,-1
71709,1,-1
26914,0,-1
31433,0,-1
34571,0,-1
73436,1,-1
33645,0,-1
38202,0,-1
73686,1,-1
72247,1,-1
36810,0,-1
71128,1,-1
49161,1,-1
33407,0,-1
75636,1,-1
38311,0,-1
30157,0,-1
34926,0,-1
36770,0,-1
29063,0,-1
34951,0,-1
72962,1,-1
76659,1,-1
63687,1,-1
33753,0,-1
36987,0,-1
70409,1,-1
46276,1,-1
40913,1,-1
72899,1,-1
38626,0,-1
72451,1,-1
46590,1,-1
