,z,cluster
41130,1,0
66413,1,0
52723,1,0
180,0,0
79689,1,0
27483,0,0
74099,1,0
65617,1,0
62144,1,0
76377,1,0
24527,0,0
55788,1,0
57669,1,0
75416,1,0
55714,1,0
43838,1,0
43036,1,0
55389,1,0
63641,1,0
50895,1,0
39279,0,0
61014,1,0
21796,0,0
40791,1,0
22210,0,0
51637,1,0
66215,1,0
43810,1,0
31766,0,0
42219,1,0
40413,1,0
4678,0,0
75233,1,0
369,0,0
79957,1,0
66877,1,0
63835,1,0
56681,1,0
67810,1,0
54318,1,0
1345,0,0
52163,1,0
22635,0,0
65183,1,0
50668,1,0
79359,1,0
12128,0,0
2531,0,0
28711,0,0
29287,0,0
75243,1,0
2288,0,0
24634,0,0
2055,0,0
45370,1,0
61588,1,0
8378,0,0
67089,1,0
53267,1,0
8866,0,0
25278,0,0
65823,1,0
67183,1,0
41333,1,0
54106,1,0
68366,1,0
74425,1,0
54842,1,0
55770,1,0
29065,0,0
6878,0,0
27594,0,0
44610,1,0
69757,1,0
68917,1,0
51599,1,0
63865,1,0
756,0,0
56806,1,0
69232,1,0
51773,1,0
39940,0,0
3232,0,0
665,0,0
2069,0,0
23265,0,0
26547,0,0
22164,0,0
6521,0,0
897,0,0
67600,1,0
41778,1,0
4743,0,0
12155,0,0
21373,0,0
25267,0,0
8904,0,0
60648,1,0
58666,1,0
10669,0,0
65284,1,0
59136,1,0
56502,1,0
21271,0,0
56054,1,0
20895,0,0
10724,0,0
3484,0,0
3991,0,0
3944,0,0
60664,1,0
54985,1,0
24103,0,0
11269,0,0
41681,1,0
77848,1,0
50711,1,0
54541,1,0
75284,1,0
29968,0,0
63432,1,0
55581,1,0
16975,0,0
9453,0,0
29448,0,0
25409,0,0
31688,0,0
41937,1,0
52819,1,0
23226,0,0
23529,0,0
62619,1,0
44035,1,0
29879,0,0
25912,0,0
52097,1,0
25229,0,0
64406,1,0
50634,1,0
78058,1,0
51430,1,0
28149,0,0
405,0,0
52487,1,0
12222,0,0
61954,1,0
65067,1,0
22275,0,0
52590,1,0
28028,0,0
42723,1,0
51542,1,0
41685,1,0
21921,0,0
4359,0,0
58534,1,0
2473,0,0
41328,1,0
29991,0,0
72245,1,0
51793,1,0
3895,0,0
27927,0,0
67504,1,0
63844,1,0
8895,0,0
42354,1,0
4078,0,0
11882,0,0
64441,1,0
54838,1,0
50549,1,0
50637,1,0
17047,0,0
78253,1,0
75273,1,0
77937,1,0
43083,1,0
66800,1,0
63385,1,0
55957,1,0
43766,1,0
11842,0,0
41144,1,0
24892,0,0
59302,1,0
9457,0,0
66885,1,0
77872,1,0
55173,1,0
63923,1,0
6149,0,0
55547,1,0
65059,1,0
6590,0,0
62231,1,0
23001,0,0
67957,1,0
65870,1,0
51094,1,0
7999,0,0
11570,0,0
22459,0,0
3017,0,0
54184,1,0
29755,0,0
56234,1,0
74009,1,0
75063,1,0
65575,1,0
25831,0,0
49521,1,0
6556,0,0
75476,1,0
63383,1,0
69127,1,0
5992,0,0
77155,1,0
25786,0,0
24139,0,0
42929,1,0
42099,1,0
9254,0,0
10967,0,0
29175,0,0
65969,1,0
27269,0,0
23450,0,0
56367,1,0
1972,0,0
55625,1,0
44835,1,0
49473,1,0
65720,1,0
73741,1,0
63753,1,0
1423,0,0
52011,1,0
77079,1,0
3273,0,0
64473,1,0
24770,0,0
61176,1,0
29430,0,0
75127,1,0
3087,0,0
3114,0,0
55873,1,0
42278,1,0
66863,1,0
28772,0,0
68150,1,0
42672,1,0
56882,1,0
61109,1,0
41282,1,0
39005,0,0
23595,0,0
50718,1,0
55108,1,0
24402,0,0
4039,0,0
11739,0,0
28841,0,0
68432,1,0
56992,1,0
54519,1,0
38497,0,0
51357,1,0
75372,1,0
39987,0,0
76978,1,0
61286,1,0
62941,1,0
41316,1,0
66436,1,0
2229,0,0
68026,1,0
50825,1,0
27977,0,0
9772,0,0
57309,1,0
58915,1,0
21229,0,0
4527,0,0
69149,1,0
42728,1,0
26105,0,0
74349,1,0
69464,1,0
65275,1,0
55949,1,0
65695,1,0
73963,1,0
27933,0,0
51974,1,0
1324,0,0
64581,1,0
54617,1,0
39238,0,0
1557,0,0
29536,0,0
41185,1,0
24421,0,0
64743,1,0
62754,1,0
28818,0,0
43775,1,0
11745,0,0
77863,1,0
27875,0,0
66625,1,0
51339,1,0
2829,0,0
61206,1,0
78691,1,0
391,0,0
42067,1,0
27756,0,0
54138,1,0
27834,0,0
59212,1,0
62386,1,0
11210,0,0
25629,0,0
53761,1,0
3443,0,0
22729,0,0
58659,1,0
61602,1,0
28358,0,0
56577,1,0
17021,0,0
61668,1,0
66443,1,0
21560,0,0
78792,1,0
42823,1,0
29250,0,0
74971,1,0
65037,1,0
661,0,0
58124,1,0
54787,1,0
66087,1,0
53912,1,0
10572,0,0
61512,1,0
61408,1,0
9633,0,0
7805,0,0
4246,0,0
10564,0,0
8718,0,0
55254,1,0
51545,1,0
9401,0,0
57696,1,0
42926,1,0
55343,1,0
22577,0,0
62700,1,0
23221,0,0
52108,1,0
78279,1,0
23378,0,0
62185,1,0
61848,1,0
68279,1,0
65691,1,0
8224,0,0
43720,1,0
3053,0,0
17025,0,0
4979,0,0
53854,1,0
63448,1,0
68946,1,0
39221,0,0
69361,1,0
52486,1,0
61288,1,0
54908,1,0
69732,1,0
6890,0,0
58260,1,0
694,0,0
6076,0,0
4429,0,0
29165,0,0
27690,0,0
277,0,0
58647,1,0
57907,1,0
53872,1,0
68412,1,0
2646,0,0
28948,0,0
9193,0,0
78680,1,0
67595,1,0
24828,0,0
41300,1,0
60545,1,0
22211,0,0
29198,0,0
54614,1,0
11490,0,0
9351,0,0
27034,0,0
22851,0,0
55485,1,0
63338,1,0
6511,0,0
64091,1,0
59579,1,0
3142,0,0
69542,1,0
39895,0,0
39295,0,0
28977,0,0
1410,0,0
75153,1,0
43892,1,0
25017,0,0
39843,0,0
78013,1,0
6367,0,0
23311,0,0
21379,0,0
65120,1,0
65834,1,0
65596,1,0
23758,0,0
2184,0,0
24245,0,0
11865,0,0
66271,1,0
2209,0,0
75120,1,0
69856,1,0
23507,0,0
24606,0,0
22348,0,0
65835,1,0
64461,1,0
65771,1,0
68786,1,0
57196,1,0
78101,1,0
41212,1,0
29891,0,0
8503,0,0
22596,0,0
2488,0,0
23767,0,0
26005,0,0
39080,0,0
3021,0,0
5042,0,0
29289,0,0
364,0,0
58989,1,0
53465,1,0
52915,1,0
44615,1,0
29945,0,0
50729,1,0
6048,0,0
4028,0,0
50953,1,0
77585,1,0
1330,0,0
63507,1,0
11177,0,0
7873,0,0
68603,1,0
62613,1,0
39270,0,0
11077,0,0
28352,0,0
1723,0,0
7720,0,0
64472,1,0
60481,1,0
26507,0,0
565,0,0
21387,0,0
28636,0,0
43679,1,0
57741,1,0
42573,1,0
9572,0,0
27389,0,0
23953,0,0
65496,1,0
26845,0,0
2556,0,0
29838,0,0
53099,1,0
41274,1,0
60659,1,0
25608,0,0
11394,0,0
61909,1,0
28761,0,0
41240,1,0
7287,0,0
6637,0,0
60665,1,0
43104,1,0
26410,0,0
53934,1,0
22695,0,0
4507,0,0
63859,1,0
59222,1,0
10927,0,0
53323,1,0
28876,0,0
22980,0,0
28843,0,0
39836,0,0
68746,1,0
6610,0,0
9437,0,0
68698,1,0
77763,1,0
3310,0,0
68202,1,0
7752,0,0
25736,0,0
643,0,0
56387,1,0
61970,1,0
64457,1,0
68833,1,0
59851,1,0
53195,1,0
28864,0,0
66063,1,0
74487,1,0
41638,1,0
62638,1,0
2697,0,0
956,0,0
57623,1,0
4852,0,0
58098,1,0
24481,0,0
11764,0,0
51552,1,0
57253,1,0
66664,1,0
21825,0,0
74679,1,0
22339,0,0
41432,1,0
3737,0,0
51900,1,0
43475,1,0
22108,0,0
64655,1,0
54705,1,0
61992,1,0
63027,1,0
8799,0,0
39993,0,0
25484,0,0
53659,1,0
54477,1,0
25729,0,0
9152,0,0
43635,1,0
51812,1,0
21173,0,0
22105,0,0
62299,1,0
69580,1,0
22971,0,0
43901,1,0
53793,1,0
77925,1,0
64429,1,0
63086,1,0
50728,1,0
3804,0,0
9936,0,0
69466,1,0
54454,1,0
78732,1,0
6341,0,0
58827,1,0
60385,1,0
69088,1,0
69606,1,0
67808,1,0
24555,0,0
25473,0,0
67593,1,0
60963,1,0
43238,1,0
58848,1,0
21485,0,0
11810,0,0
62012,1,0
57413,1,0
55881,1,0
2466,0,0
58849,1,0
63441,1,0
39931,0,0
2472,0,0
4179,0,0
10845,0,0
29652,0,0
39902,0,0
2685,0,0
7750,0,0
6475,0,0
57438,1,0
24435,0,0
77927,1,0
67779,1,0
62282,1,0
74622,1,0
69273,1,0
20823,0,0
22223,0,0
51099,1,0
74713,1,0
55621,1,0
7801,0,0
69131,1,0
8237,0,0
39898,0,0
29690,0,0
77385,1,0
65180,1,0
68093,1,0
53297,1,0
68731,1,0
27508,0,0
50760,1,0
28626,0,0
22007,0,0
74508,1,0
63659,1,0
74462,1,0
55930,1,0
66155,1,0
59709,1,0
67627,1,0
74386,1,0
29018,0,0
3507,0,0
51029,1,0
2404,0,0
74771,1,0
56644,1,0
66907,1,0
58743,1,0
22130,0,0
67345,1,0
41213,1,0
64019,1,0
20949,0,0
58173,1,0
67224,1,0
23746,0,0
22610,0,0
69471,1,0
65369,1,0
62615,1,0
27153,0,0
28563,0,0
64842,1,0
38464,0,0
55106,1,0
59158,1,0
9175,0,0
23078,0,0
29904,0,0
54423,1,0
43650,1,0
58680,1,0
24224,0,0
25488,0,0
58486,1,0
201,0,0
69796,1,0
62591,1,0
42161,1,0
65709,1,0
52239,1,0
22386,0,0
4988,0,0
25231,0,0
25843,0,0
43620,1,0
66766,1,0
27485,0,0
62027,1,0
60849,1,0
11130,0,0
4264,0,0
67477,1,0
51754,1,0
11066,0,0
60559,1,0
57550,1,0
21658,0,0
53036,1,0
52713,1,0
975,0,0
68386,1,0
24641,0,0
55579,1,0
23577,0,0
28652,0,0
43701,1,0
55641,1,0
56183,1,0
39110,0,0
66112,1,0
22362,0,0
8860,0,0
10909,0,0
54515,1,0
22377,0,0
41063,1,0
16957,0,0
56801,1,0
43357,1,0
10882,0,0
22052,0,0
27635,0,0
58747,1,0
64444,1,0
792,0,0
56003,1,0
43522,1,0
3632,0,0
23866,0,0
58914,1,0
38577,0,0
52375,1,0
59264,1,0
21056,0,0
63291,1,0
59081,1,0
63745,1,0
74521,1,0
77450,1,0
44187,1,0
67500,1,0
27802,0,0
42235,1,0
3406,0,0
8770,0,0
43632,1,0
62766,1,0
55608,1,0
77220,1,0
5013,0,0
60984,1,0
58007,1,0
52743,1,0
29553,0,0
21947,0,0
60913,1,0
9470,0,0
57656,1,0
2836,0,0
8131,0,0
58676,1,0
5959,0,0
60325,1,0
44052,1,0
24352,0,0
68745,1,0
53575,1,0
1551,0,0
42610,1,0
21939,0,0
3132,0,0
54815,1,0
77834,1,0
8316,0,0
39472,0,0
68305,1,0
53891,1,0
42716,1,0
67840,1,0
69117,1,0
24990,0,0
58010,1,0
7691,0,0
10837,0,0
63240,1,0
17117,0,0
3063,0,0
24010,0,0
68937,1,0
2689,0,0
8665,0,0
7865,0,0
66453,1,0
64620,1,0
59713,1,0
56284,1,0
73965,1,0
63698,1,0
62348,1,0
53584,1,0
64957,1,0
51151,1,0
65490,1,0
4584,0,0
400,0,0
43753,1,0
23021,0,0
28457,0,0
66184,1,0
28570,0,0
58423,1,0
78379,1,0
65466,1,0
29209,0,0
62278,1,0
16931,0,0
74480,1,0
72229,1,0
54295,1,0
41306,1,0
53556,1,0
55335,1,0
57432,1,0
3877,0,0
58302,1,0
74172,1,0
77732,1,0
22954,0,0
25755,0,0
74769,1,0
11736,0,0
77163,1,0
75446,1,0
31511,0,0
64226,1,0
40426,1,0
53935,1,0
11863,0,0
52538,1,0
57383,1,0
53356,1,0
52933,1,0
28312,0,0
9174,0,0
12139,0,0
55513,1,0
28880,0,0
65993,1,0
3852,0,0
4732,0,0
10410,0,0
42403,1,0
53039,1,0
476,0,0
25901,0,0
56366,1,0
77280,1,0
56612,1,0
22613,0,0
26930,0,0
27995,0,0
49995,1,0
59365,1,0
67616,1,0
74994,1,0
51395,1,0
51719,1,0
26821,0,0
24287,0,0
28990,0,0
68465,1,0
1328,0,0
4164,0,0
8816,0,0
1015,0,0
22242,0,0
69693,1,0
3164,0,0
24182,0,0
65383,1,0
383,0,0
8603,0,0
67942,1,0
53688,1,0
53362,1,0
62593,1,0
27071,0,0
2245,0,0
26112,0,0
42896,1,0
17059,0,0
69774,1,0
43925,1,0
74337,1,0
41721,1,0
62044,1,0
49259,1,0
39149,0,0
27582,0,0
9580,0,0
17190,0,0
77684,1,0
78832,1,0
63914,1,0
17157,0,0
50837,1,0
49876,1,0
3627,0,0
40731,1,0
74698,1,0
69877,1,0
62706,1,0
28667,0,0
59598,1,0
27575,0,0
4146,0,0
57964,1,0
53805,1,0
64093,1,0
4131,0,0
25960,0,0
9397,0,0
66518,1,0
54488,1,0
43320,1,0
58656,1,0
8532,0,0
68589,1,0
56496,1,0
3972,0,0
68012,1,0
78248,1,0
9803,0,0
29427,0,0
69771,1,0
64113,1,0
62021,1,0
52708,1,0
60943,1,0
57740,1,0
55462,1,0
546,0,0
68417,1,0
79954,1,0
6455,0,0
62830,1,0
74213,1,0
51392,1,0
65528,1,0
52129,1,0
22787,0,0
51824,1,0
3778,0,0
22789,0,0
28335,0,0
68718,1,0
1619,0,0
51606,1,0
123,0,0
2204,0,0
65277,1,0
66234,1,0
3125,0,0
63863,1,0
1679,0,0
51415,1,0
3949,0,0
78621,1,0
39776,0,0
25462,0,0
64828,1,0
77205,1,0
25222,0,0
29908,0,0
53094,1,0
23132,0,0
9594,0,0
39859,0,0
52541,1,0
55202,1,0
9124,0,0
28398,0,0
66739,1,0
23590,0,0
25881,0,0
41742,1,0
66130,1,0
65530,1,0
21298,0,0
54003,1,0
53654,1,0
22437,0,0
11798,0,0
54417,1,0
53802,1,0
22838,0,0
39995,0,0
52475,1,0
28749,0,0
62779,1,0
68710,1,0
40881,1,0
22446,0,0
55798,1,0
11509,0,0
66882,1,0
66452,1,0
78677,1,0
39281,0,0
12176,0,0
27640,0,0
51433,1,0
4104,0,0
75329,1,0
52520,1,0
68538,1,0
21123,0,0
28706,0,0
39360,0,0
55996,1,0
67787,1,0
23828,0,0
9838,0,0
29502,0,0
42960,1,0
52254,1,0
22002,0,0
69043,1,0
55620,1,0
62013,1,0
22810,0,0
60355,1,0
9547,0,0
69759,1,0
6937,0,0
10629,0,0
78542,1,0
1267,0,0
62426,1,0
59194,1,0
74570,1,0
54667,1,0
27739,0,0
6084,0,0
57935,1,0
67859,1,0
73864,1,0
69011,1,0
69769,1,0
4175,0,0
59094,1,0
29355,0,0
29946,0,0
11821,0,0
57320,1,0
24256,0,0
20972,0,0
28499,0,0
24295,0,0
4742,0,0
56311,1,0
56628,1,0
66014,1,0
67112,1,0
7302,0,0
2522,0,0
75201,1,0
52450,1,0
12001,0,0
21221,0,0
62527,1,0
41705,1,0
54820,1,0
58526,1,0
74231,1,0
8105,0,0
56323,1,0
64638,1,0
43220,1,0
50559,1,0
78258,1,0
61284,1,0
8552,0,0
22567,0,0
58544,1,0
25571,0,0
12062,0,0
77713,1,0
26172,0,0
28871,0,0
59354,1,0
52853,1,0
3871,0,0
54335,1,0
50784,1,0
2240,0,0
44154,1,0
23309,0,0
55446,1,0
53402,1,0
44153,1,0
49821,1,0
76970,1,0
39796,0,0
28198,0,0
68854,1,0
53614,1,0
61074,1,0
655,0,0
16890,0,0
7053,0,0
28696,0,0
52341,1,0
2002,0,0
23089,0,0
3811,0,0
2269,0,0
69372,1,0
68155,1,0
51302,1,0
42695,1,0
143,0,0
60701,1,0
51429,1,0
43806,1,0
69935,1,0
65600,1,0
29375,0,0
22335,0,0
73089,1,0
39219,0,0
56033,1,0
66585,1,0
1622,0,0
61048,1,0
42164,1,0
65263,1,0
711,0,0
4306,0,0
25876,0,0
11855,0,0
25196,0,0
67491,1,0
74963,1,0
51190,1,0
51945,1,0
16908,0,0
77388,1,0
64919,1,0
2065,0,0
78617,1,0
23690,0,0
60604,1,0
22744,0,0
5973,0,0
1443,0,0
6037,0,0
11344,0,0
61239,1,0
60902,1,0
21411,0,0
2255,0,0
69153,1,0
62019,1,0
3597,0,0
58348,1,0
29741,0,0
163,0,0
103,0,0
57941,1,0
22480,0,0
64440,1,0
65683,1,0
43107,1,0
53135,1,0
59167,1,0
51456,1,0
59623,1,0
69059,1,0
54322,1,0
3722,0,0
39336,0,0
69181,1,0
66237,1,0
29008,0,0
69659,1,0
77057,1,0
65279,1,0
40686,1,0
2500,0,0
69641,1,0
63198,1,0
9860,0,0
56207,1,0
42364,1,0
39268,0,0
61484,1,0
8217,0,0
1974,0,0
58521,1,0
1018,0,0
22190,0,0
78363,1,0
11626,0,0
52962,1,0
63351,1,0
73061,1,0
65734,1,0
73801,1,0
22258,0,0
75336,1,0
28832,0,0
29435,0,0
67480,1,0
42600,1,0
54748,1,0
27885,0,0
56604,1,0
66953,1,0
6555,0,0
75459,1,0
63769,1,0
1257,0,0
26372,0,0
44124,1,0
68660,1,0
9973,0,0
24611,0,0
51619,1,0
25133,0,0
54069,1,0
64822,1,0
74312,1,0
9021,0,0
1700,0,0
6987,0,0
60779,1,0
54899,1,0
53527,1,0
24897,0,0
9953,0,0
41545,1,0
23948,0,0
4880,0,0
3665,0,0
4575,0,0
59985,1,0
25041,0,0
77643,1,0
51036,1,0
4763,0,0
29876,0,0
62505,1,0
64380,1,0
4451,0,0
66210,1,0
59085,1,0
21941,0,0
303,0,0
6978,0,0
62374,1,0
6547,0,0
23604,0,0
11980,0,0
62470,1,0
53376,1,0
58899,1,0
27592,0,0
7782,0,0
28942,0,0
4340,0,0
54588,1,0
39627,0,0
53289,1,0
4413,0,0
59511,1,0
8949,0,0
61641,1,0
10688,0,0
54468,1,0
56096,1,0
41728,1,0
42634,1,0
63932,1,0
57146,1,0
42428,1,0
9487,0,0
50890,1,0
59504,1,0
66561,1,0
62153,1,0
2568,0,0
57842,1,0
27402,0,0
41611,1,0
9508,0,0
65570,1,0
63780,1,0
78460,1,0
43191,1,0
21118,0,0
8883,0,0
24317,0,0
68947,1,0
8960,0,0
24379,0,0
61934,1,0
54030,1,0
66978,1,0
10509,0,0
4066,0,0
24451,0,0
41583,1,0
26191,0,0
21021,0,0
55809,1,0
39994,0,0
76964,1,0
56047,1,0
66827,1,0
8915,0,0
69095,1,0
53557,1,0
6571,0,0
60894,1,0
22666,0,0
66750,1,0
51670,1,0
64094,1,0
22237,0,0
53560,1,0
11199,0,0
11343,0,0
42106,1,0
55450,1,0
74379,1,0
25958,0,0
27804,0,0
9861,0,0
53927,1,0
7937,0,0
1713,0,0
41949,1,0
54271,1,0
73821,1,0
25143,0,0
49838,1,0
57594,1,0
50823,1,0
69249,1,0
75070,1,0
28866,0,0
74097,1,0
9248,0,0
24222,0,0
11247,0,0
52942,1,0
6914,0,0
11362,0,0
25789,0,0
739,0,0
10823,0,0
68034,1,0
53838,1,0
62060,1,0
21310,0,0
55510,1,0
52321,1,0
55825,1,0
66912,1,0
59592,1,0
77660,1,0
61123,1,0
26395,0,0
40749,1,0
62218,1,0
50684,1,0
67075,1,0
67836,1,0
77272,1,0
79341,1,0
55781,1,0
57481,1,0
41540,1,0
69517,1,0
53095,1,0
10484,0,0
42376,1,0
41494,1,0
52367,1,0
57752,1,0
61893,1,0
60556,1,0
21468,0,0
77700,1,0
21612,0,0
59931,1,0
41487,1,0
53176,1,0
27597,0,0
41616,1,0
57409,1,0
43662,1,0
58079,1,0
22248,0,0
11940,0,0
68468,1,0
58119,1,0
4773,0,0
62384,1,0
53367,1,0
25864,0,0
49865,1,0
25623,0,0
52794,1,0
56525,1,0
42517,1,0
21187,0,0
54493,1,0
64605,1,0
62981,1,0
9790,0,0
11749,0,0
50877,1,0
64977,1,0
41669,1,0
74065,1,0
17208,0,0
24088,0,0
21273,0,0
68243,1,0
21034,0,0
11766,0,0
66308,1,0
322,0,0
26465,0,0
57072,1,0
10687,0,0
67207,1,0
42279,1,0
43234,1,0
7301,0,0
23350,0,0
27412,0,0
62689,1,0
39414,0,0
29981,0,0
60479,1,0
53538,1,0
41860,1,0
43878,1,0
11908,0,0
78554,1,0
62497,1,0
28329,0,0
66688,1,0
66017,1,0
25131,0,0
61831,1,0
29893,0,0
9777,0,0
52560,1,0
25894,0,0
74916,1,0
9640,0,0
53147,1,0
11638,0,0
64379,1,0
2374,0,0
51370,1,0
63438,1,0
44862,1,0
69531,1,0
59699,1,0
61713,1,0
2943,0,0
53478,1,0
52331,1,0
2022,0,0
77518,1,0
73896,1,0
8245,0,0
54772,1,0
9530,0,0
77689,1,0
51001,1,0
697,0,0
53840,1,0
8717,0,0
77699,1,0
27050,0,0
63332,1,0
38939,0,0
25261,0,0
68494,1,0
8335,0,0
55248,1,0
1270,0,0
39539,0,0
28167,0,0
6090,0,0
10779,0,0
62976,1,0
63690,1,0
69822,1,0
56204,1,0
1468,0,0
61683,1,0
6719,0,0
28129,0,0
78299,1,0
55537,1,0
60520,1,0
51664,1,0
7162,0,0
4711,0,0
22734,0,0
41204,1,0
23886,0,0
11013,0,0
66262,1,0
10483,0,0
3091,0,0
25384,0,0
77338,1,0
69553,1,0
64403,1,0
58429,1,0
936,0,0
42257,1,0
751,0,0
69443,1,0
11143,0,0
20856,0,0
69271,1,0
64701,1,0
27951,0,0
4989,0,0
75268,1,0
66349,1,0
39644,0,0
3671,0,0
44180,1,0
21865,0,0
58043,1,0
10911,0,0
41529,1,0
11204,0,0
1009,0,0
23763,0,0
24238,0,0
24651,0,0
62642,1,0
6489,0,0
22146,0,0
24452,0,0
28623,0,0
51188,1,0
39306,0,0
63679,1,0
68436,1,0
23428,0,0
10969,0,0
8891,0,0
64827,1,0
40865,1,0
10723,0,0
51069,1,0
2470,0,0
41278,1,0
52499,1,0
69795,1,0
69229,1,0
68629,1,0
60738,1,0
9410,0,0
41679,1,0
75250,1,0
43404,1,0
4128,0,0
58710,1,0
62383,1,0
69139,1,0
21535,0,0
56154,1,0
57844,1,0
6880,0,0
78611,1,0
63196,1,0
11017,0,0
55459,1,0
39657,0,0
6759,0,0
10621,0,0
74509,1,0
54237,1,0
7005,0,0
5518,0,0
57969,1,0
78301,1,0
1338,0,0
24235,0,0
21926,0,0
21580,0,0
66183,1,0
44173,1,0
59510,1,0
4916,0,0
75028,1,0
60876,1,0
59904,1,0
53920,1,0
421,0,0
52307,1,0
3271,0,0
8114,0,0
21845,0,0
60663,1,0
26526,0,0
412,0,0
74437,1,0
8041,0,0
1577,0,0
7828,0,0
60774,1,0
53925,1,0
21864,0,0
50566,1,0
8655,0,0
2138,0,0
29451,0,0
65935,1,0
74741,1,0
42608,1,0
75523,1,0
27526,0,0
75287,1,0
54992,1,0
24070,0,0
11672,0,0
78666,1,0
63035,1,0
41260,1,0
22321,0,0
57655,1,0
23237,0,0
60561,1,0
21292,0,0
58415,1,0
64416,1,0
255,0,0
62072,1,0
74122,1,0
4931,0,0
17095,0,0
6753,0,0
27578,0,0
52670,1,0
52221,1,0
67732,1,0
4621,0,0
43758,1,0
21596,0,0
51582,1,0
57129,1,0
63776,1,0
24351,0,0
66791,1,0
22827,0,0
78353,1,0
75310,1,0
10458,0,0
9226,0,0
22094,0,0
56902,1,0
66156,1,0
52751,1,0
67199,1,0
22308,0,0
27292,0,0
3839,0,0
60546,1,0
59717,1,0
8928,0,0
8063,0,0
9507,0,0
69440,1,0
22085,0,0
42490,1,0
26043,0,0
23539,0,0
16893,0,0
77475,1,0
54949,1,0
22575,0,0
42124,1,0
634,0,0
54213,1,0
28986,0,0
28438,0,0
67100,1,0
9722,0,0
43498,1,0
11577,0,0
77851,1,0
4833,0,0
63777,1,0
64538,1,0
2453,0,0
4198,0,0
75258,1,0
57140,1,0
43002,1,0
74706,1,0
3036,0,0
51078,1,0
58614,1,0
63239,1,0
179,0,0
29982,0,0
7175,0,0
21294,0,0
42523,1,0
60538,1,0
73780,1,0
53764,1,0
66309,1,0
77211,1,0
6122,0,0
27020,0,0
64573,1,0
11053,0,0
65737,1,0
11643,0,0
11592,0,0
56439,1,0
8301,0,0
59276,1,0
1539,0,0
51012,1,0
60839,1,0
22107,0,0
3078,0,0
62103,1,0
24017,0,0
50940,1,0
22087,0,0
29003,0,0
77741,1,0
53058,1,0
26026,0,0
65129,1,0
24002,0,0
7790,0,0
22544,0,0
39522,0,0
27727,0,0
59649,1,0
50726,1,0
29614,0,0
56246,1,0
51570,1,0
3856,0,0
3061,0,0
3688,0,0
65182,1,0
75051,1,0
69437,1,0
68434,1,0
62017,1,0
62220,1,0
883,0,0
28363,0,0
52227,1,0
23327,0,0
42643,1,0
58497,1,0
58639,1,0
69168,1,0
39521,0,0
59451,1,0
23308,0,0
11909,0,0
6618,0,0
58750,1,0
62603,1,0
74650,1,0
42335,1,0
2108,0,0
62210,1,0
4047,0,0
23792,0,0
68119,1,0
8368,0,0
26220,0,0
22568,0,0
53976,1,0
68407,1,0
42327,1,0
3108,0,0
62409,1,0
55603,1,0
77454,1,0
41643,1,0
54238,1,0
53973,1,0
8674,0,0
20844,0,0
42170,1,0
8876,0,0
24750,0,0
8341,0,0
4681,0,0
56802,1,0
8702,0,0
53892,1,0
58675,1,0
44065,1,0
74138,1,0
29174,0,0
54583,1,0
55532,1,0
8220,0,0
74927,1,0
11862,0,0
42115,1,0
53638,1,0
60953,1,0
51781,1,0
20876,0,0
57061,1,0
43431,1,0
4874,0,0
23740,0,0
69062,1,0
77889,1,0
54050,1,0
27165,0,0
42481,1,0
2994,0,0
78490,1,0
77393,1,0
41272,1,0
55893,1,0
29074,0,0
70148,1,0
50677,1,0
23128,0,0
25179,0,0
50631,1,0
54333,1,0
9092,0,0
67354,1,0
10712,0,0
75406,1,0
54113,1,0
24315,0,0
28685,0,0
2270,0,0
9230,0,0
78548,1,0
58240,1,0
20399,0,0
23890,0,0
66816,1,0
64535,1,0
67145,1,0
62318,1,0
53264,1,0
10993,0,0
29275,0,0
24952,0,0
54068,1,0
58259,1,0
24004,0,0
55453,1,0
9824,0,0
67877,1,0
8500,0,0
3508,0,0
4639,0,0
2966,0,0
51059,1,0
11641,0,0
23556,0,0
68276,1,0
501,0,0
44188,1,0
68343,1,0
41239,1,0
63653,1,0
56378,1,0
2719,0,0
8310,0,0
27104,0,0
60845,1,0
1258,0,0
9461,0,0
62159,1,0
4259,0,0
65196,1,0
75024,1,0
56472,1,0
21098,0,0
5955,0,0
78439,1,0
8982,0,0
58163,1,0
51144,1,0
55915,1,0
39578,0,0
9999,0,0
28998,0,0
66172,1,0
56456,1,0
58831,1,0
68192,1,0
29090,0,0
29853,0,0
2720,0,0
23278,0,0
52996,1,0
61276,1,0
53052,1,0
68471,1,0
4245,0,0
28941,0,0
12156,0,0
51510,1,0
8614,0,0
54740,1,0
39684,0,0
229,0,0
57926,1,0
64468,1,0
55736,1,0
4766,0,0
38935,0,0
57108,1,0
54819,1,0
62047,1,0
126,0,0
22187,0,0
51590,1,0
42120,1,0
79711,1,0
66565,1,0
74209,1,0
494,0,0
61452,1,0
29500,0,0
78086,1,0
17205,0,0
59259,1,0
58920,1,0
781,0,0
52529,1,0
58930,1,0
66324,1,0
6000,0,0
59256,1,0
22234,0,0
59522,1,0
29123,0,0
27524,0,0
27299,0,0
25908,0,0
42109,1,0
11856,0,0
68137,1,0
42248,1,0
3583,0,0
58373,1,0
3382,0,0
78533,1,0
12014,0,0
52633,1,0
3608,0,0
44664,1,0
38934,0,0
6652,0,0
78174,1,0
29388,0,0
9592,0,0
41255,1,0
8432,0,0
44942,1,0
67059,1,0
17213,0,0
58687,1,0
